id,name,distance,workout_time_sec,total_elevation_gain,workout_type,start_date,achievement_count,athlete_count,start_latlng,end_latlng,average_speed,max_speed,average_temp,average_heartrate,max_heartrate,average_cadence,elev_high,elev_low,aprox_calories_burned,workout_time_min
8771323929,Afternoon Workout,0,1399,0,Functional-Cardio Workout,2023-03-24,0,1,[],[],0,0,34,143.7,171,NaN,NaN,NaN,316,23.32
8766877503,Evening Workout,0,2299,0,Functional-Cardio Workout,2023-03-23,0,1,[],[],0,0,34,133.5,171,NaN,NaN,NaN,460,38.32
8760859967,Afternoon Workout,0,1745,0,Functional-Cardio Workout,2023-03-22,0,1,[],[],0,0,34,152,184,NaN,NaN,NaN,431,29.08
8749434921,Afternoon Workout,0,3337,0,Functional-Cardio Workout,2023-03-20,0,1,[],[],0,0,24,141.3,184,NaN,NaN,NaN,734,55.62
8726475508,Afternoon Workout,0,1303,0,Functional-Cardio Workout,2023-03-16,0,1,[],[],0,0,29,139.6,165,NaN,NaN,NaN,281,21.72
8721204362,Afternoon Workout,0,2044,0,Functional-Cardio Workout,2023-03-15,0,1,[],[],0,0,30,132.2,170,NaN,NaN,NaN,403,34.07
8715744482,Afternoon Mountain Bike Ride,19.84,5718,260,MountainBikeRide,2023-03-14,22,1,"[30.40146061219275, -97.68447660841048]","[30.40148257277906, -97.68487382680178]",3.962,9.644,22,117.6,144,NaN,224,195.6,917,95.3
8710745438,Afternoon Workout,0,2790,0,Functional-Cardio Workout,2023-03-13,0,1,[],[],0,0,27,127.2,163,NaN,NaN,NaN,515,46.5
8698197610,Lunch Workout,0,1878,0,Functional-Cardio Workout,2023-03-11,0,1,[],[],0,0,29,144.2,173,NaN,NaN,NaN,427,31.3
8693453841,Afternoon Hike,8.78,11193,452,Hike,2023-03-10,6,1,"[30.27608041651547, -97.8236420173198]","[30.27573642320931, -97.8233901411295]",1.081,2.262,30,113.7,152,51.9,275.8,181.6,1685,186.55
8688907431,Afternoon Mountain Bike Ride,13.48,4504,160,MountainBikeRide,2023-03-09,16,1,"[30.401425156742334, -97.68480601720512]","[30.40150453336537, -97.68491330556571]",3.629,7.426,29,125.9,156,NaN,215.6,188.8,816,75.07
8683360176,Afternoon Workout,0,6429,0,Functional-Cardio Workout,2023-03-08,0,1,[],[],0,0,29,106.7,158,NaN,NaN,NaN,855,107.15
8677673116,Afternoon Workout,0,2910,0,Functional-Cardio Workout,2023-03-07,0,1,[],[],0,0,31,127.2,158,NaN,NaN,NaN,537,48.5
8672944578,Evening Walk,6.29,6739,43,Walk,2023-03-07,0,1,"[30.38993197493255, -97.73823511786759]","[30.389002170413733, -97.73581366986036]",1.103,1.947,27,82.1,98,50.2,265,244.4,479,112.32
8672611987,Afternoon Ride,0,2875,0,Ride,2023-03-06,0,1,[],[],0,0,30,80.8,91,NaN,NaN,NaN,195,47.92
8655132144,Afternoon Workout,0,2255,0,Functional-Cardio Workout,2023-03-03,0,1,[],[],0,0,28,140.6,173,NaN,NaN,NaN,492,37.58
8650266138,Afternoon Workout,0,3473,0,Functional-Cardio Workout,2023-03-02,0,1,[],[],0,0,29,146.1,181,NaN,NaN,NaN,806,57.88
8644587607,Afternoon Workout,0,2214,0,Functional-Cardio Workout,2023-03-01,0,1,[],[],0,0,30,148.2,177,NaN,NaN,NaN,525,36.9
8639260773,Afternoon Mountain Bike Ride,12.71,3200,169,MountainBikeRide,2023-02-28,11,1,"[30.401550130918622, -97.6859537512064]","[30.401377798989415, -97.68642079085112]",4.303,9.694,28,128.1,157,NaN,270.6,244.2,597,53.33
8633145882,Afternoon Run,6.09,2370,59,Run,2023-02-27,3,1,"[30.38898054510355, -97.73563295602798]","[30.388930588960648, -97.73604970425367]",2.802,5.188,28,156,169,84.8,266.4,239.4,609,39.5
8611884034,Afternoon Workout,0,386,0,Functional-Cardio Workout,2023-02-23,0,1,[],[],0,0,31,77.3,84,NaN,NaN,NaN,23,6.43
8606708676,Afternoon Workout,0,2125,0,Functional-Cardio Workout,2023-02-22,0,1,[],[],0,0,31,135.2,167,NaN,NaN,NaN,435,35.42
8600932618,Afternoon Workout,0,996,0,Functional-Cardio Workout,2023-02-21,0,1,[],[],0,0,31,153.7,173,NaN,NaN,NaN,250,16.6
8600850460,Afternoon Mountain Bike Ride,14.01,4619,187,MountainBikeRide,2023-02-21,11,1,"[30.401328848674893, -97.68461868166924]","[30.40147377178073, -97.68483233638108]",3.725,8.325,31,133.2,166,NaN,219.8,190.2,922,76.98
8594917333,Weighted Run,6.08,2621,91,Run,2023-02-20,0,1,"[30.3889175131917, -97.73592129349709]","[30.38914575241506, -97.73582858964801]",2.324,3.717,31,158.2,174,83.9,262.8,239.4,688,43.68
8587870096,Morning Workout,0,1181,0,Functional-Cardio Workout,2023-02-19,0,1,[],[],0,0,24,141.1,171,NaN,NaN,NaN,259,19.68
8587667353,Weighted Run,6.13,2500,82,Run,2023-02-19,0,1,"[30.3885461948812, -97.73615305311978]","[30.38905682042241, -97.73590033873916]",2.455,4.272,17,145.4,167,84.4,265.4,241.8,575,41.67
8578513389,Afternoon Mountain Bike Ride,6.63,3566,103,MountainBikeRide,2023-02-17,5,1,"[30.401115361601114, -97.68433654680848]","[30.40118400938809, -97.68444433808327]",3.15,7.532,19,109,133,NaN,216.2,187.4,495,59.43
8573739485,Afternoon Run,5.02,2018,53,Run,2023-02-16,0,1,"[30.38702990859747, -97.73675520904362]","[30.388092482462525, -97.73673626594245]",2.835,4.323,16,150.9,166,86.3,273.6,241.6,492,33.63
8567397324,Afternoon Workout,0,2598,0,Functional-Cardio Workout,2023-02-15,0,1,[],[],0,0,30,140.8,186,NaN,NaN,NaN,568,43.3
8562727659,Afternoon Mountain Bike Ride,14.05,4750,190,MountainBikeRide,2023-02-14,17,1,"[30.401572259142995, -97.68538202159107]","[30.401220470666885, -97.68444484099746]",3.721,7.294,26,130.5,161,NaN,221.8,185.8,915,79.17
8556464236,Afternoon Workout,0,1848,0,Functional-Cardio Workout,2023-02-13,0,1,[],[],0,0,27,147.1,173,NaN,NaN,NaN,433,30.8
8545358774,Afternoon Mountain Bike Ride,12.48,4366,142,MountainBikeRide,2023-02-11,19,1,"[30.50565571524203, -97.78252819553018]","[30.505151879042387, -97.78260564431548]",3.686,9.408,21,117.6,150,NaN,281.8,247.6,700,72.77
8538434119,Morning Trail Run,6,5337,346,TrailRun,2023-02-10,12,1,"[30.27398812584579, -97.8255036380142]","[30.27507819235325, -97.82482428476214]",1.632,3.908,19,137.6,177,66.5,272,178.4,1124,88.95
8534745466,Afternoon Workout,0,3134,0,Functional-Cardio Workout,2023-02-09,0,1,[],[],0,0,26,136.8,189,NaN,NaN,NaN,654,52.23
8529443857,Afternoon Mountain Bike Ride,12.17,3424,158,MountainBikeRide,2023-02-08,10,1,"[30.401392970234156, -97.68446956761181]","[30.401418451219797, -97.68477592617273]",3.723,9.588,19,119.9,140,NaN,214.6,194.2,569,57.07
8522824035,Murphesk wod,0,3511,0,Functional-Cardio Workout,2023-02-07,0,1,[],[],0,0,26,141.2,169,NaN,NaN,NaN,771,58.52
8517243835,Afternoon Workout,0,1767,0,Functional-Cardio Workout,2023-02-06,0,1,[],[],0,0,26,141.5,168,NaN,NaN,NaN,389,29.45
8517243161,Afternoon Run,1.79,620,26,Run,2023-02-06,0,1,"[30.388433374464512, -97.73596270009875]","[30.388978281989694, -97.73583889938891]",2.89,4.312,27,152.9,170,88.8,264.8,241.4,154,10.33
8504441796,Morning Run,10.83,3988,57,Run,2023-02-04,29,1,"[30.272024665027857, -97.77181251905859]","[30.27291222475469, -97.77206514962018]",2.718,4.694,13,168.5,195,89,140.6,127,1149,66.47
8499814764,Afternoon Workout,0,2211,0,Functional-Cardio Workout,2023-02-03,0,1,[],[],0,0,24,128.3,171,NaN,NaN,NaN,414,36.85
8495754250,Afternoon Workout,0,1914,0,Functional-Cardio Workout,2023-02-02,0,1,[],[],0,0,23,149.3,174,NaN,NaN,NaN,459,31.9
8490538352,Afternoon Workout,0,2496,0,Functional-Cardio Workout,2023-02-01,0,1,[],[],0,0,22,145.7,179,NaN,NaN,NaN,576,41.6
8484883685,Afternoon Workout,0,1202,0,Functional-Cardio Workout,2023-01-31,0,1,[],[],0,0,13,126.3,150,NaN,NaN,NaN,219,20.03
8484745146,Afternoon Run,7.05,3325,77,Run,2023-01-31,1,1,"[30.38894919678569, -97.73566505871713]","[30.389071321114898, -97.73584795184433]",2.419,5.138,13,151.5,169,86,269.8,232.4,816,55.42
8479818986,Evening Workout,0,2556,0,Functional-Cardio Workout,2023-01-31,0,1,[],[],0,0,29,139.2,174,NaN,NaN,NaN,549,42.6
8465791898,Morning Workout,0,1498,0,Functional-Cardio Workout,2023-01-28,0,1,[],[],0,0,25,128.7,159,NaN,NaN,NaN,282,24.97
8461910392,Afternoon Workout,0,1908,0,Functional-Cardio Workout,2023-01-27,0,1,[],[],0,0,26,130.8,172,NaN,NaN,NaN,369,31.8
8457098599,Afternoon Workout,0,2169,0,Functional-Cardio Workout,2023-01-26,0,1,[],[],0,0,29,139.7,175,NaN,NaN,NaN,468,36.15
8452224343,Afternoon Ride,0,2033,0,Ride,2023-01-25,0,1,[],[],0,0,25,110.2,136,NaN,NaN,NaN,288,33.88
8446679630,Afternoon Workout,0,2980,0,Functional-Cardio Workout,2023-01-24,0,1,[],[],0,0,26,137.9,171,NaN,NaN,NaN,630,49.67
8439721111,Lunch Yoga,0,2238,0,Yoga,2023-01-23,0,1,[],[],0,0,29,86.3,115,NaN,NaN,NaN,183,37.3
8429193772,Morning Run 16km,16.04,6293,79,Run,2023-01-21,18,3,"[30.272718351334333, -97.77215827256441]","[30.2720845118165, -97.77277660556138]",2.681,3.579,18,156.5,181,87.4,146.6,131.4,1624,104.88
8424857940,Afternoon Workout,0,1894,0,Functional-Cardio Workout,2023-01-20,0,1,[],[],0,0,26,115.9,154,NaN,NaN,NaN,296,31.57
8419959787,Afternoon Workout,0,4662,0,Functional-Cardio Workout,2023-01-19,0,1,[],[],0,0,27,136.6,169,NaN,NaN,NaN,970,77.7
8415022100,Afternoon Trail Run,4.86,2384,92,TrailRun,2023-01-18,1,1,"[30.401208568364382, -97.68505973741412]","[30.40150218643248, -97.68484683707356]",2.227,3.646,23,146.5,161,84.1,219.8,186.6,555,39.73
8409055741,Afternoon Workout,0,4605,0,Functional-Cardio Workout,2023-01-17,0,1,[],[],0,0,29,150.2,179,NaN,NaN,NaN,1116,76.75
8403997888,Afternoon Workout,0,3689,0,Functional-Cardio Workout,2023-01-16,0,1,[],[],0,0,28,143,181,NaN,NaN,NaN,827,61.48
8398211855,Lunch Run,8.73,3453,90,Run,2023-01-15,14,2,"[30.26451171375811, -97.7555119805038]","[30.27265464887023, -97.77288523502648]",2.584,5.622,26,160.3,178,86.3,158.2,138,924,57.55
8397964746,Lunch Workout,0,879,0,Functional-Cardio Workout,2023-01-15,0,1,[],[],0,0,26,151.2,174,NaN,NaN,NaN,215,14.65
8387758742,Evening Workout,0,2009,0,Functional-Cardio Workout,2023-01-14,0,1,[],[],0,0,27,118.6,157,NaN,NaN,NaN,327,33.48
8382922540,~18hr Fasted Run,12.36,5396,130,Run,2023-01-12,1,1,"[30.38841954432428, -97.73617660626769]","[30.389121444895864, -97.73574041202664]",2.319,6.384,18,151.5,179,84.6,277,242.8,1325,89.93
8377330507,Afternoon Mountain Bike Ride,12.44,3745,169,MountainBikeRide,2023-01-11,11,1,"[30.401276042684913, -97.68454173579812]","[30.40142389945686, -97.68480065278709]",3.538,9.866,27,126.9,159,NaN,219,188.6,688,62.42
8371717528,Afternoon Workout,0,1561,0,Functional-Cardio Workout,2023-01-10,0,1,[],[],0,0,31,137.4,163,NaN,NaN,NaN,328,26.02
8366744076,Evening Workout,0,1894,0,Functional-Cardio Workout,2023-01-10,0,1,[],[],0,0,28,137.3,173,NaN,NaN,NaN,397,31.57
8361203713,Afternoon Workout,0,1961,0,Functional-Cardio Workout,2023-01-08,0,1,[],[],0,0,31,138.6,174,NaN,NaN,NaN,418,32.68
8349952043,Evening Workout,0,2900,0,Functional-Cardio Workout,2023-01-07,0,1,[],[],0,0,32,124.2,176,NaN,NaN,NaN,513,48.33
8345023058,Evening Workout,0,2108,0,Functional-Cardio Workout,2023-01-06,0,1,[],[],0,0,30,138.1,167,NaN,NaN,NaN,447,35.13
8339517521,Afternoon Workout,0,3172,0,Functional-Cardio Workout,2023-01-04,0,1,[],[],0,0,31,144.4,177,NaN,NaN,NaN,722,52.87
8334285682,Evening Run,4.62,1822,7,Run,2023-01-04,3,1,"[27.467130906879902, -99.506781315431]","[27.466954132542014, -99.50588897801936]",2.598,4.62,27,148.3,179,78.1,131.2,126.4,433,30.37
8329288562,Evening Workout,0,2722,0,Functional-Cardio Workout,2023-01-03,0,1,[],[],0,0,31,144.1,178,NaN,NaN,NaN,618,45.37
8323038910,Afternoon Workout,0,3234,0,Functional-Cardio Workout,2023-01-01,0,1,[],[],0,0,32,135.8,163,NaN,NaN,NaN,666,53.9
8318058695,Afternoon Workout,0,1636,0,Functional-Cardio Workout,2022-12-31,0,1,[],[],0,0,31,150.5,178,NaN,NaN,NaN,398,27.27
8314003228,Evening Workout,0,1653,0,Functional-Cardio Workout,2022-12-31,0,1,[],[],0,0,28,144.9,174,NaN,NaN,NaN,378,27.55
8304820435,Afternoon Workout,0,2404,0,Functional-Cardio Workout,2022-12-28,0,1,[],[],0,0,30,139,180,NaN,NaN,NaN,515,40.07
8300432096,Evening Workout,0,2191,0,Functional-Cardio Workout,2022-12-28,0,1,[],[],0,0,27,134.8,165,NaN,NaN,NaN,446,36.52
8290365391,Lunch Workout,0,2166,0,Functional-Cardio Workout,2022-12-25,0,1,[],[],0,0,26,111.2,141,NaN,NaN,NaN,312,36.1
8287265002,Lunch Workout,0,3148,0,Functional-Cardio Workout,2022-12-24,0,1,[],[],0,0,26,139.1,166,NaN,NaN,NaN,675,52.47
8283247244,Afternoon Workout,0,1913,0,Functional-Cardio Workout,2022-12-23,0,1,[],[],0,0,22,140.9,165,NaN,NaN,NaN,419,31.88
8280431309,Evening Workout,0,1830,0,Functional-Cardio Workout,2022-12-23,0,1,[],[],0,0,21,128.1,159,NaN,NaN,NaN,342,30.5
8276678772,Afternoon Workout,0,1856,0,Functional-Cardio Workout,2022-12-21,0,1,[],[],0,0,25,143.1,165,NaN,NaN,NaN,416,30.93
8272535392,Afternoon Workout,0,2428,0,Functional-Cardio Workout,2022-12-20,0,1,[],[],0,0,21,147.7,177,NaN,NaN,NaN,573,40.47
8272535301,Afternoon Workout,0,3111,0,Functional-Cardio Workout,2022-12-19,0,1,[],[],0,0,23,149.5,182,NaN,NaN,NaN,748,51.85
8264840790,Afternoon Workout,0,2229,0,Functional-Cardio Workout,2022-12-18,0,1,[],[],0,0,26,134.1,172,NaN,NaN,NaN,450,37.15
8264742904,Afternoon Trail Run,8.44,4268,155,TrailRun,2022-12-18,9,1,"[30.400486132130027, -97.68428089097142]","[30.40118602104485, -97.68481867387891]",2.318,4.24,21,152,171,83.6,218.8,191,1053,71.13
8256810166,Evening Workout,0,1694,0,Functional-Cardio Workout,2022-12-17,0,1,[],[],0,0,23,146.9,173,NaN,NaN,NaN,396,28.23
8253528404,Evening Workout,0,3077,0,Functional-Cardio Workout,2022-12-16,0,1,[],[],0,0,27,129.5,167,NaN,NaN,NaN,585,51.28
8245669298,Afternoon Workout,0,2821,0,Functional-Cardio Workout,2022-12-13,0,1,[],[],0,0,29,146.1,179,NaN,NaN,NaN,654,47.02
8241317810,Afternoon Run,7.47,3193,66,Run,2022-12-12,1,1,"[30.387883940711617, -97.73653937503695]","[30.389415733516216, -97.73564301431179]",2.585,4.158,26,154,172,84.3,264.6,240.6,804,53.22
8229088227,Afternoon Workout,0,2447,0,Functional-Cardio Workout,2022-12-09,0,1,[],[],0,0,31,143,166,NaN,NaN,NaN,548,40.78
8225784809,Evening Workout,0,2625,0,Functional-Cardio Workout,2022-12-09,0,1,[],[],0,0,31,138.2,167,NaN,NaN,NaN,557,43.75
8221018861,Afternoon Workout,0,1332,0,Functional-Cardio Workout,2022-12-07,0,1,[],[],0,0,29,136,168,NaN,NaN,NaN,275,22.2
8217650720,Night Run,0.56,203,4,Run,2022-12-07,0,1,"[30.272398246452212, -97.7562028169632]","[30.270382147282362, -97.75083303451538]",2.778,3.68,28,158.7,166,85.8,152.8,145.2,54,3.38
8217650717,Evening Run,9.95,8925,58,Run,2022-12-07,2,5,"[30.27467703446746, -97.7649144642055]","[30.272623552009463, -97.75826275348663]",2.551,6.445,28,161.5,182,85.5,222,204.6,2415,148.75
8212453296,Afternoon Workout,0,2635,0,Functional-Cardio Workout,2022-12-05,0,1,[],[],0,0,28,134.3,168,NaN,NaN,NaN,533,43.92
8208589520,Afternoon Workout,0,3661,0,Functional-Cardio Workout,2022-12-04,0,1,[],[],0,0,25,133.4,171,NaN,NaN,NaN,732,61.02
8203727142,Afternoon Workout,0,1714,0,Functional-Cardio Workout,2022-12-03,0,1,[],[],0,0,27,144.1,179,NaN,NaN,NaN,389,28.57
8203727133,Evening Workout,0,1716,0,Functional-Cardio Workout,2022-12-03,0,1,[],[],0,0,29,140.5,165,NaN,NaN,NaN,374,28.6
8203727114,Evening Run,1.26,440,3,Run,2022-12-03,0,1,"[27.465289318934083, -99.50124599039555]","[27.46771370060742, -99.5063288602978]",2.971,4.253,26,150.1,159,85.1,175,168.6,106,7.33
8191621998,Evening Workout,0,2008,0,Functional-Cardio Workout,2022-12-01,0,1,[],[],0,0,29,124.3,166,NaN,NaN,NaN,356,33.47
8187238246,Evening Workout,0,1942,0,Functional-Cardio Workout,2022-11-30,0,1,[],[],0,0,30,144.5,187,NaN,NaN,NaN,443,32.37
8182235363,Afternoon Workout,0,2276,0,Functional-Cardio Workout,2022-11-28,0,1,[],[],0,0,30,125.3,162,NaN,NaN,NaN,409,37.93
8182235331,Morning Weight Training,0,2347,0,WeightTraining,2022-11-26,0,1,[],[],0,0,29,124,157,NaN,NaN,NaN,414,39.12
8160150145,Evening Workout,0,2186,0,Functional-Cardio Workout,2022-11-24,0,1,[],[],0,0,28,146.5,170,NaN,NaN,NaN,509,36.43
8155361427,Afternoon Workout,0,2207,0,Functional-Cardio Workout,2022-11-22,0,1,[],[],0,0,26,138.6,170,NaN,NaN,NaN,470,36.78
8151030129,Evening Workout,0,2699,0,Functional-Cardio Workout,2022-11-22,0,1,[],[],0,0,26,131.6,163,NaN,NaN,NaN,528,44.98
8146441132,Afternoon Workout,0,1797,0,Functional-Cardio Workout,2022-11-20,0,1,[],[],0,0,24,148.3,173,NaN,NaN,NaN,427,29.95
8141884509,Afternoon Workout,0,1717,0,Functional-Cardio Workout,2022-11-19,0,1,[],[],0,0,23,134.8,166,NaN,NaN,NaN,349,28.62
8137158637,Evening Workout,0,1485,0,Functional-Cardio Workout,2022-11-19,0,1,[],[],0,0,28,144.4,166,NaN,NaN,NaN,338,24.75
8132627372,Afternoon Workout,0,1347,0,Functional-Cardio Workout,2022-11-17,0,1,[],[],0,0,27,139.2,173,NaN,NaN,NaN,289,22.45
8132355459,Afternoon Workout,0,1803,0,Functional-Cardio Workout,2022-11-16,0,1,[],[],0,0,30,95.1,128,NaN,NaN,NaN,187,30.05
8124106588,Evening Workout,0,1846,0,Functional-Cardio Workout,2022-11-16,0,1,[],[],0,0,30,152.4,184,NaN,NaN,NaN,457,30.77
8119355717,Evening Workout,0,1233,0,Functional-Cardio Workout,2022-11-15,0,1,[],[],0,0,27,138.2,167,NaN,NaN,NaN,262,20.55
8119355702,Evening Workout,0,2658,0,Functional-Cardio Workout,2022-11-10,0,1,[],[],0,0,31,139.5,167,NaN,NaN,NaN,572,44.3
8088332251,Lunch Workout,0,1797,0,Functional-Cardio Workout,2022-11-08,0,1,[],[],0,0,31,138.9,173,NaN,NaN,NaN,384,29.95
8083176906,Lunch Workout,0,1269,0,Functional-Cardio Workout,2022-11-07,0,1,[],[],0,0,31,150.6,174,NaN,NaN,NaN,309,21.15
8079471189,Lunch Workout,0,3682,0,Functional-Cardio Workout,2022-11-06,0,1,[],[],0,0,31,133.2,165,NaN,NaN,NaN,735,61.37
8068964123,Afternoon Workout,0,3254,0,Functional-Cardio Workout,2022-11-04,0,1,[],[],0,0,32,131.6,173,NaN,NaN,NaN,636,54.23
8068964116,Evening Workout,0,2088,0,Functional-Cardio Workout,2022-11-03,0,1,[],[],0,0,29,140.4,172,NaN,NaN,NaN,454,34.8
8055576307,Evening Workout,0,4203,0,Functional-Cardio Workout,2022-11-02,0,1,[],[],0,0,34,137.8,187,NaN,NaN,NaN,887,70.05
8050185517,Evening Workout,0,2306,0,Functional-Cardio Workout,2022-11-01,0,1,[],[],0,0,30,148.4,174,NaN,NaN,NaN,548,38.43
8044302453,Lunch Workout,0,1420,0,Functional-Cardio Workout,2022-10-30,0,1,[],[],0,0,30,147.8,175,NaN,NaN,NaN,335,23.67
8034000587,Afternoon Workout,0,2660,0,Functional-Cardio Workout,2022-10-28,0,1,[],[],0,0,29,135.6,178,NaN,NaN,NaN,547,44.33
8029975644,Evening Ride,0,2895,0,Ride,2022-10-27,0,1,[],[],0,0,30,127.7,155,NaN,NaN,NaN,538,48.25
8024916101,Evening Workout,0,2869,0,Functional-Cardio Workout,2022-10-26,0,1,[],[],0,0,31,133.4,166,NaN,NaN,NaN,574,47.82
8019342575,Afternoon Workout,0,3212,0,Functional-Cardio Workout,2022-10-25,0,1,[],[],0,0,30,134.7,176,NaN,NaN,NaN,653,53.53
8014397326,Afternoon Workout,0,2845,0,Functional-Cardio Workout,2022-10-24,0,1,[],[],0,0,32,145.8,174,NaN,NaN,NaN,658,47.42
8014397281,Evening Workout,0,1404,0,Functional-Cardio Workout,2022-10-23,0,1,[],[],0,0,31,140.4,170,NaN,NaN,NaN,306,23.4
8014397301,Evening Workout,0,3705,0,Functional-Cardio Workout,2022-10-21,0,1,[],[],0,0,32,136.1,167,NaN,NaN,NaN,766,61.75
7995086512,Evening Hike,5,4435,49,Hike,2022-10-20,0,1,"[30.244827652350068, -97.80955019406974]","[30.244501596316695, -97.80930569395423]",1.146,7.109,27,89.6,124,52.1,209.8,186.8,399,73.92
7990214715,Evening Ride,0,1570,0,Ride,2022-10-19,0,1,[],[],0,0,28,120.3,143,NaN,NaN,NaN,262,26.17
7985428379,Evening Workout,0,3416,0,Functional-Cardio Workout,2022-10-19,0,1,[],[],0,0,33,127,178,NaN,NaN,NaN,628,56.93
7979518267,Afternoon Row,0,1823,0,Rowing,2022-10-17,0,1,[],[],0,0,28,136.7,170,27.8,NaN,NaN,380,30.38
7979517970,Afternoon Workout,0,1241,0,Functional-Cardio Workout,2022-10-17,0,1,[],[],0,0,26,136.6,167,NaN,NaN,NaN,258,20.68
7962893212,Afternoon Workout,0,754,0,Functional-Cardio Workout,2022-10-14,0,1,[],[],0,0,33,148.2,169,NaN,NaN,NaN,179,12.57
7959299281,Afternoon Row,0,1554,0,Rowing,2022-10-13,0,1,[],[],0,0,26,128.3,150,28.1,NaN,NaN,291,25.9
7959299285,Afternoon Ride,0,1919,0,Ride,2022-10-13,0,1,[],[],0,0,29,119.1,148,NaN,NaN,NaN,315,31.98
7959299382,Afternoon Swim,0.25,780,0,Swim,2022-10-13,0,1,[],[],0.419,1.078,NaN,93.4,103,NaN,NaN,NaN,78,13
7954296350,Afternoon Swim,0.42,1114,0,Swim,2022-10-12,0,1,[],[],0.536,6.126,NaN,108.4,125,NaN,NaN,NaN,153,18.57
7949259794,Afternoon Workout,0,4247,0,Functional-Cardio Workout,2022-10-11,0,1,[],[],0,0,32,133.4,174,NaN,NaN,NaN,849,70.78
7943814572,Afternoon Workout,0,1102,0,Functional-Cardio Workout,2022-10-10,0,1,[],[],0,0,32,128.9,160,NaN,NaN,NaN,208,18.37
7939267017,Evening Workout,0,2227,0,Functional-Cardio Workout,2022-10-10,0,1,[],[],0,0,33,128.1,164,NaN,NaN,NaN,416,37.12
7927920375,Evening Workout,0,1156,0,Functional-Cardio Workout,2022-10-08,0,1,[],[],0,0,30,139.9,162,NaN,NaN,NaN,250,19.27
7923110121,Afternoon Ride,12.51,4099,448,Ride,2022-10-06,13,1,"[30.401556082069874, -97.68450175411999]","[30.40176898241043, -97.68445230089128]",3.527,9.126,32,139.9,172,NaN,216,188.6,887,68.32
7918414987,Evening Ride,11.68,3276,123,Ride,2022-10-06,0,1,"[30.401366902515292, -97.68534556031227]","[30.401723803952336, -97.68448859453201]",5.064,9.48,27,115.6,139,NaN,-60.2,-86.4,509,54.6
7918414980,Evening Workout,0,3223,0,Functional-Cardio Workout,2022-10-05,0,1,[],[],0,0,30,134.6,171,NaN,NaN,NaN,654,53.72
7906191054,Lunch Workout,0,2214,0,Functional-Cardio Workout,2022-10-03,0,1,[],[],0,0,30,133.1,162,NaN,NaN,NaN,441,36.9
7901583312,Lunch Yoga,0,2415,0,Yoga,2022-10-02,0,1,[],[],0,0,28,84.8,127,NaN,NaN,NaN,188,40.25
7901583230,Afternoon Workout,0,1771,0,Functional-Cardio Workout,2022-10-01,0,1,[],[],0,0,32,143.8,175,NaN,NaN,NaN,401,29.52
7891913019,Evening Mountain Bike Ride,5.02,2113,37,MountainBikeRide,2022-09-30,2,1,"[30.505685219541192, -97.78289339505136]","[30.50573341548443, -97.78282784856856]",3.225,5.944,28,124,145,NaN,262,248.4,373,35.22
7887509906,Afternoon Ride,11.77,4690,139,Ride,2022-09-29,2,1,"[30.40467188693583, -97.68201735801995]","[30.40463861078024, -97.6819527335465]",3.25,9.762,32,141,164,NaN,215.4,191.6,1028,78.17
7881485870,Afternoon Workout,0,2067,0,Functional-Cardio Workout,2022-09-28,0,1,[],[],0,0,32,130.5,159,NaN,NaN,NaN,398,34.45
7877830728,Evening Workout,0,3681,0,Functional-Cardio Workout,2022-09-28,0,1,[],[],0,0,34,136.3,181,NaN,NaN,NaN,763,61.35
7872000948,Afternoon Workout,0,2396,0,Functional-Cardio Workout,2022-09-26,0,1,[],[],0,0,32,136.1,172,NaN,NaN,NaN,496,39.93
7867936072,Evening Workout,0,2459,0,Functional-Cardio Workout,2022-09-26,0,1,[],[],0,0,33,130.5,161,NaN,NaN,NaN,474,40.98
7860502925,Morning Workout,0,3775,0,Functional-Cardio Workout,2022-09-24,0,1,[],[],0,0,33,144,172,NaN,NaN,NaN,856,62.92
7851566640,Afternoon Workout,0,1992,0,Functional-Cardio Workout,2022-09-22,0,1,[],[],0,0,33,134.1,174,NaN,NaN,NaN,402,33.2
7846435025,Afternoon Workout,0,2005,0,Functional-Cardio Workout,2022-09-21,0,1,[],[],0,0,33,138.1,169,NaN,NaN,NaN,425,33.42
7841605387,Evening Workout,0,3152,0,Functional-Cardio Workout,2022-09-21,0,1,[],[],0,0,33,130.9,173,NaN,NaN,NaN,611,52.53
7835158574,Afternoon Workout,0,1615,0,Functional-Cardio Workout,2022-09-19,0,1,[],[],0,0,33,144.8,175,NaN,NaN,NaN,369,26.92
7829208307,Morning Workout,0,1588,0,Functional-Cardio Workout,2022-09-18,0,1,[],[],0,0,33,148.1,175,NaN,NaN,NaN,376,26.47
7817521073,Morning Workout,0,1770,0,Functional-Cardio Workout,2022-09-16,0,1,[],[],0,0,32,145.1,172,NaN,NaN,NaN,406,29.5
7814760129,Afternoon Ride,0,1256,0,Ride,2022-09-15,0,1,[],[],0,0,29,117.1,155,NaN,NaN,NaN,200,20.93
7809401836,Afternoon Workout,0,2182,0,Functional-Cardio Workout,2022-09-14,0,1,[],[],0,0,32,142,170,NaN,NaN,NaN,484,36.37
7803664451,Afternoon Workout,0,1404,0,Functional-Cardio Workout,2022-09-13,0,1,[],[],0,0,33,127.2,154,NaN,NaN,NaN,259,23.4
