activity_id,name,start_date,sport_type,distance,workout_time_min,calories,total_elevation_gain,start_lat,start_long,end_lat,end_long,average_speed_km/h,max_speed_km/h,average_temp,average_heartrate,max_heartrate,avg_time_per_lap,lap_count,distance_score,workout_time_score,calorie_score,total_elevation_gain_score,average_heartrate_score,max_heartrate_score,avg_time_per_lap_score,lap_count_score,avg_speed_score,max_speed_score,effort_score,effort_score_label,effort_score_rank
5565733254,Evening Activity,2021-07-03,Functional-Cardio Workout,0,34.33,370,0,,NaN,,NaN,0,0,34,140.4,171,5.71,6,1,25,35,1,15,25,5,35,1,1,144,Medium Effort,3
5560058468,Afternoon Activity,2021-07-01,Functional-Cardio Workout,0,72.38,743,0,,NaN,,NaN,0,0,34,145.9,181,72.37,1,1,50,70,1,20,30,20,5,1,1,199,High Effort,4
5554215757,Lunch Activity,2021-06-30,Functional-Cardio Workout,0,43.4,299,0,,NaN,,NaN,0,0,31,120.3,173,43.38,1,1,35,25,1,10,25,20,5,1,1,124,Low Effort,2
5545512088,Evening Activity,2021-06-29,Functional-Cardio Workout,0,28.3,303,0,,NaN,,NaN,0,0,32,136.4,166,28.3,1,1,20,35,1,15,25,15,5,1,1,119,Low Effort,2
5549420628,Afternoon Activity,2021-06-29,Functional-Cardio Workout,0,15.45,177,0,,NaN,,NaN,0,0,31,139.6,180,15.43,1,1,10,15,1,15,30,10,5,1,1,89,No Effort,1
5528088779,Lunch Activity,2021-06-25,Functional-Cardio Workout,0,35.67,463,0,,NaN,,NaN,0,0,35,154.1,174,35.63,1,1,30,40,1,20,25,20,5,1,1,144,Medium Effort,3
5525210690,Evening Activity,2021-06-25,WeightTraining,0,51.72,243,0,,NaN,,NaN,0,0,33,102.4,127,51.72,1,1,0,25,1,10,10,20,5,1,1,74,No Effort,1
5519604289,Evening Walk,2021-06-24,Walk,2.23,50.15,180,20,27.467756,-99.506104,27.467731,-99.506918,3.3948,6.84,32,93.9,130,25.05,2,3,0,15,5,5,15,15,5,5,10,78,No Effort,1
5519405861,Evening Activity,2021-06-23,Functional-Cardio Workout,0,63.7,671,0,,NaN,,NaN,0,0,33,141.8,174,63.7,1,1,50,60,1,15,25,20,5,1,1,179,High Effort,4
5513792357,Afternoon Activity,2021-06-22,Functional-Cardio Workout,0,51.27,421,0,,NaN,,NaN,0,0,31,134.1,168,51.27,1,1,0,40,1,15,25,20,5,1,1,109,Low Effort,2
5492692239,Evening Walk,2021-06-19,Walk,2.47,51.05,188,11,27.467592,-99.505882,27.467979,-99.506835,3.0564,5.4,34,90.8,120,25.44,2,3,0,15,5,5,10,15,5,5,10,73,No Effort,1
5492415487,Evening Activity,2021-06-18,Functional-Cardio Workout,0,32.17,287,0,,NaN,,NaN,0,0,33,132.5,172,1.78,18,1,25,25,1,15,25,1,35,1,1,130,Medium Effort,3
5487741554,Afternoon Activity,2021-06-17,Functional-Cardio Workout,0,54.27,497,0,,NaN,,NaN,0,0,34,144.9,183,54.27,1,1,0,40,1,15,30,20,5,1,1,114,Low Effort,2
5482573251,Afternoon Activity,2021-06-16,WeightTraining,0,41.15,244,0,,NaN,,NaN,0,0,35,110.6,138,41.15,1,1,35,25,1,10,15,20,5,1,1,114,Low Effort,2
5471646872,Night Activity,2021-06-15,Functional-Cardio Workout,0,60.43,720,0,,NaN,,NaN,0,0,33,153.4,177,60.45,1,1,50,70,1,20,30,20,5,1,1,199,High Effort,4
5448019778,Afternoon Activity,2021-06-10,Functional-Cardio Workout,0,34.63,245,0,,NaN,,NaN,0,0,35,155.7,168,34.62,1,1,25,25,1,30,25,20,5,1,1,134,Medium Effort,3
5437694761,Afternoon Activity,2021-06-08,Functional-Cardio Workout,0,21.88,219,0,,NaN,,NaN,0,0,35,132.4,173,21.88,1,1,15,25,1,15,25,15,5,1,1,104,Low Effort,2
5431611639,Afternoon Activity,2021-06-07,Functional-Cardio Workout,0,55.37,714,0,,NaN,,NaN,0,0,37,157.6,183,55.35,1,1,45,70,1,30,30,20,5,1,1,204,High Effort,4
5413394300,Lunch Activity,2021-06-04,Functional-Cardio Workout,0,60.57,667,0,,NaN,,NaN,0,0,32,149.1,183,60.55,1,1,50,60,1,20,30,20,5,1,1,189,High Effort,4
5403837645,Afternoon Activity,2021-06-02,Functional-Cardio Workout,0,34.57,371,0,,NaN,,NaN,0,0,35,137.5,185,34.57,1,1,25,35,1,15,35,20,5,1,1,139,Medium Effort,3
5397331100,Afternoon Activity,2021-06-01,Functional-Cardio Workout,0,31.48,360,0,,NaN,,NaN,0,0,32,150.5,174,31.48,1,1,25,35,1,20,25,20,5,1,1,134,Medium Effort,3
5391320188,Afternoon Activity,2021-05-31,Functional-Cardio Workout,0,56.92,314,0,,NaN,,NaN,0,0,34,109.5,155,56.92,1,1,45,35,1,10,15,20,5,1,1,134,Medium Effort,3
5373437603,Afternoon Activity,2021-05-28,Functional-Cardio Workout,0,33.7,380,0,,NaN,,NaN,0,0,35,143,182,33.7,1,1,25,35,1,15,30,20,5,1,1,134,Medium Effort,3
5369005403,Afternoon Activity,2021-05-27,Functional-Cardio Workout,0,37.78,371,0,,NaN,,NaN,0,0,36,138.6,175,37.77,1,1,30,35,1,15,30,20,5,1,1,139,Medium Effort,3
5363798845,Afternoon Activity,2021-05-26,Functional-Cardio Workout,0,30.93,308,0,,NaN,,NaN,0,0,35,132.3,169,30.93,1,1,25,35,1,15,25,20,5,1,1,129,Medium Effort,3
5357931763,Afternoon Activity,2021-05-25,Functional-Cardio Workout,0,24.55,313,0,,NaN,,NaN,0,0,35,150.4,174,24.55,1,1,15,35,1,20,25,15,5,1,1,119,Low Effort,2
5358675721,Evening Activity,2021-05-25,Functional-Cardio Workout,0,63.73,491,0,,NaN,,NaN,0,0,33,127.7,183,63.73,1,1,50,40,1,10,30,20,5,1,1,159,High Effort,4
5352289456,Afternoon Activity,2021-05-24,Functional-Cardio Workout,0,38.75,434,0,,NaN,,NaN,0,0,35,146.6,174,38.73,1,1,30,40,1,20,25,20,5,1,1,144,Medium Effort,3
5340826688,Lunch Activity,2021-05-22,WeightTraining,0,81.53,423,0,,NaN,,NaN,0,0,34,106.8,160,81.53,1,1,50,40,1,10,15,20,5,1,1,144,Medium Effort,3
5335683743,Afternoon Activity,2021-05-21,Functional-Cardio Workout,0,43.17,469,0,,NaN,,NaN,0,0,34,147.7,174,43.15,1,1,35,40,1,20,25,20,5,1,1,149,Medium Effort,3
5325671228,Afternoon Activity,2021-05-19,Functional-Cardio Workout,0,41.58,444,0,,NaN,,NaN,0,0,33,142.2,178,41.58,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
5320430365,Afternoon Activity,2021-05-18,Functional-Cardio Workout,0,30.43,361,0,,NaN,,NaN,0,0,35,150.9,187,30.42,1,1,25,35,1,20,35,20,5,1,1,144,Medium Effort,3
5313699677,Lunch Activity,2021-05-17,Functional-Cardio Workout,0,57.7,706,0,,NaN,,NaN,0,0,37,157.5,181,57.7,1,1,45,70,1,30,30,20,5,1,1,204,High Effort,4
5296852005,Lunch Activity,2021-05-14,Functional-Cardio Workout,0,44.92,542,0,,NaN,,NaN,0,0,34,151.3,183,44.9,1,1,35,50,1,20,30,20,5,1,1,164,High Effort,4
5291883344,Afternoon Activity,2021-05-13,Functional-Cardio Workout,0,41.92,357,0,,NaN,,NaN,0,0,32,131.3,166,41.92,1,1,35,35,1,15,25,20,5,1,1,139,Medium Effort,3
5285057593,Morning Run,2021-05-12,Run,11.02,76.3,974,42,27.467784,-99.506687,27.467267,-99.505894,8.6976,14.76,22,166.9,187,6.3325,12,25,50,90,5,35,35,5,35,15,15,310,High Effort,4
5278157571,Morning Activity,2021-05-11,Functional-Cardio Workout,0,55,556,0,,NaN,,NaN,0,0,32,143.3,177,55,1,1,45,50,1,15,30,20,5,1,1,169,High Effort,4
5247210159,Lunch Activity,2021-05-05,Functional-Cardio Workout,0,45.62,507,0,,NaN,,NaN,0,0,33,144.8,178,45.6,1,1,40,50,1,15,30,20,5,1,1,164,High Effort,4
5237194093,Lunch Activity,2021-05-03,Functional-Cardio Workout,0,67.53,604,0,,NaN,,NaN,0,0,35,140.8,184,13.498,5,1,50,60,1,15,30,10,25,1,1,194,High Effort,4
5210895183,Night Activity,2021-04-29,Functional-Cardio Workout,0,46.23,408,0,,NaN,,NaN,0,0,33,130.9,160,46.22,1,1,40,40,1,15,15,20,5,1,1,139,Medium Effort,3
5214820639,Afternoon Activity,2021-04-29,Functional-Cardio Workout,0,50.05,448,0,,NaN,,NaN,0,0,33,136.5,172,50.05,1,1,0,40,1,15,25,20,5,1,1,109,Low Effort,2
5205093412,Evening Activity,2021-04-28,Functional-Cardio Workout,0,38.3,410,0,,NaN,,NaN,0,0,32,141.5,174,38.28,1,1,30,40,1,15,25,20,5,1,1,139,Medium Effort,3
5196683003,Morning Activity,2021-04-26,Functional-Cardio Workout,0,52.93,421,0,,NaN,,NaN,0,0,33,127.7,178,52.93,1,1,0,40,1,10,30,20,5,1,1,109,Low Effort,2
5179739192,Afternoon Activity,2021-04-23,WeightTraining,0,58.35,295,0,,NaN,,NaN,0,0,34,107.1,134,58.35,1,1,45,25,1,10,15,20,5,1,1,124,Low Effort,2
5169370331,Afternoon Activity,2021-04-21,Functional-Cardio Workout,0,35.8,182,0,,NaN,,NaN,0,0,32,101.7,150,35.8,1,1,30,15,1,10,15,20,5,1,1,99,No Effort,1
5163867163,Evening Activity,2021-04-20,Functional-Cardio Workout,0,44.68,431,0,,NaN,,NaN,0,0,32,136.8,171,44.68,1,1,35,40,1,15,25,20,5,1,1,144,Medium Effort,3
5156608015,Afternoon Activity,2021-04-19,Functional-Cardio Workout,0,49.32,329,0,,NaN,,NaN,0,0,33,113.6,144,49.32,1,1,40,35,1,10,15,20,5,1,1,129,Medium Effort,3
5152337963,Evening Activity,2021-04-19,Functional-Cardio Workout,0,19.02,119,0,,NaN,,NaN,0,0,30,106.8,144,19.02,1,1,10,15,1,10,15,10,5,1,1,69,No Effort,1
5139234747,Afternoon Activity,2021-04-16,Functional-Cardio Workout,0,114.38,995,0,,NaN,,NaN,0,0,27,141.6,187,114.38,1,1,50,90,1,15,35,20,5,1,1,219,High Effort,4
5133993504,Afternoon Activity,2021-04-15,Functional-Cardio Workout,0,41.23,517,0,,NaN,,NaN,0,0,32,154.9,188,41.23,1,1,35,50,1,20,35,20,5,1,1,169,High Effort,4
5127986917,Afternoon Activity,2021-04-14,Functional-Cardio Workout,0,41.35,444,0,,NaN,,NaN,0,0,35,148.9,177,41.35,1,1,35,40,1,20,30,20,5,1,1,154,High Effort,4
5121828473,Afternoon Activity,2021-04-13,Functional-Cardio Workout,0,40.35,436,0,,NaN,,NaN,0,0,33,142.8,181,10.0775,4,1,35,40,1,15,30,10,20,1,1,154,High Effort,4
5115615460,Afternoon Activity,2021-04-12,Functional-Cardio Workout,0,47.38,535,0,,NaN,,NaN,0,0,35,156.5,180,47.37,1,1,40,50,1,30,30,20,5,1,1,179,High Effort,4
5095684033,Morning Activity,2021-04-09,Functional-Cardio Workout,0,46.43,399,0,,NaN,,NaN,0,0,31,128.3,184,46.43,1,1,40,35,1,10,30,20,5,1,1,144,Medium Effort,3
5093004935,Afternoon Activity,2021-04-08,Functional-Cardio Workout,0,34.38,400,0,,NaN,,NaN,0,0,34,146.6,176,34.38,1,1,25,40,1,20,30,20,5,1,1,144,Medium Effort,3
5087045370,Afternoon Activity,2021-04-07,Functional-Cardio Workout,0,46.98,549,0,,NaN,,NaN,0,0,35,150.7,193,46.97,1,1,40,50,1,20,35,20,5,1,1,174,High Effort,4
5078917328,Morning Activity,2021-04-06,Functional-Cardio Workout,0,40.08,369,0,,NaN,,NaN,0,0,29,130.5,178,40.07,1,1,35,35,1,15,30,20,5,1,1,144,Medium Effort,3
5074876104,Morning Activity,2021-04-05,Functional-Cardio Workout,0,50.87,414,0,,NaN,,NaN,0,0,31,130.1,174,50.85,1,1,0,40,1,15,25,20,5,1,1,109,Low Effort,2
5011166637,Evening Activity,2021-03-25,Functional-Cardio Workout,0,22.23,250,0,,NaN,,NaN,0,0,32,140.3,167,22.23,1,1,15,25,1,15,25,15,5,1,1,104,Low Effort,2
5004418150,Afternoon Activity,2021-03-24,Functional-Cardio Workout,0,70.57,707,0,,NaN,,NaN,0,0,36,146.6,176,70.55,1,1,50,70,1,20,30,20,5,1,1,199,High Effort,4
4992825114,Afternoon Activity,2021-03-22,Functional-Cardio Workout,0,50.9,412,0,,NaN,,NaN,0,0,32,125.7,174,12.71,4,1,0,40,1,10,25,10,20,1,1,109,Low Effort,2
4987694582,Afternoon Activity,2021-03-21,Functional-Cardio Workout,0,24.18,186,0,,NaN,,NaN,0,0,33,117,155,24.18,1,1,15,15,1,10,15,15,5,1,1,79,No Effort,1
4975447653,Evening Activity,2021-03-20,Functional-Cardio Workout,0,23.02,231,0,,NaN,,NaN,0,0,30,134,165,11.51,2,1,15,25,1,15,25,10,5,1,1,99,No Effort,1
4970468207,Evening Activity,2021-03-19,Functional-Cardio Workout,0,43.07,375,0,,NaN,,NaN,0,0,31,129.4,168,43.07,1,1,35,35,1,10,25,20,5,1,1,134,Medium Effort,3
4964728826,Afternoon Activity,2021-03-17,Functional-Cardio Workout,0,17.52,192,0,,NaN,,NaN,0,0,32,139.8,173,17.52,1,1,10,15,1,15,25,10,5,1,1,84,No Effort,1
4957528338,Lunch Run,2021-03-16,Run,6.04,39.08,516,23,27.467049,-99.505957,27.466663,-99.506694,9.3204,13.32,29,161.9,179,5.562857143,7,10,30,50,5,30,30,5,35,25,15,235,High Effort,4
4952868127,Afternoon Activity,2021-03-15,Functional-Cardio Workout,0,45.35,408,0,,NaN,,NaN,0,0,34,131.4,168,45.37,1,1,40,40,1,15,25,20,5,1,1,149,Medium Effort,3
4935645950,Lunch Activity,2021-03-12,Functional-Cardio Workout,0,91.72,705,0,,NaN,,NaN,0,0,33,125.6,163,91.7,1,1,50,70,1,10,15,20,5,1,1,174,High Effort,4
4929923924,Morning Activity,2021-03-11,Functional-Cardio Workout,0,112,859,0,,NaN,,NaN,0,0,31,129.1,178,112,1,1,50,80,1,10,30,20,5,1,1,199,High Effort,4
4925668855,Lunch Activity,2021-03-10,Functional-Cardio Workout,0,48.82,481,0,,NaN,,NaN,0,0,33,136.7,176,2.703888889,18,1,40,40,1,15,30,1,35,1,1,165,High Effort,4
4920636848,Afternoon Activity,2021-03-09,Functional-Cardio Workout,0,32.9,375,0,,NaN,,NaN,0,0,32,145.5,182,6.574,5,1,25,35,1,20,30,5,25,1,1,144,Medium Effort,3
4915185469,Afternoon Activity,2021-03-08,Functional-Cardio Workout,0,36.27,349,0,,NaN,,NaN,0,0,30,134.2,175,36.25,1,1,30,35,1,15,30,20,5,1,1,139,Medium Effort,3
4901894948,Morning Activity,2021-03-06,Functional-Cardio Workout,0,103.22,492,0,,NaN,,NaN,0,0,30,110.1,153,103.22,1,1,50,40,1,10,15,20,5,1,1,144,Medium Effort,3
4894973720,Morning Activity,2021-03-05,Functional-Cardio Workout,0,97.23,699,0,,NaN,,NaN,0,0,29,126.6,171,97.22,1,1,50,60,1,10,25,20,5,1,1,174,High Effort,4
4886529054,Evening Activity,2021-03-04,Functional-Cardio Workout,0,32.58,261,0,,NaN,,NaN,0,0,30,122.3,180,32.57,1,1,25,25,1,10,30,20,5,1,1,119,Low Effort,2
4880666958,Evening Activity,2021-03-03,Functional-Cardio Workout,0,57.33,508,0,,NaN,,NaN,0,0,29,132.1,173,57.32,1,1,45,50,1,15,25,20,5,1,1,164,High Effort,4
4874146922,Afternoon Activity,2021-03-01,Functional-Cardio Workout,0,40,437,0,,NaN,,NaN,0,0,27,144,177,40,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
4860987639,Lunch Activity,2021-02-27,Functional-Cardio Workout,0,41.75,330,0,,NaN,,NaN,0,0,31,122.3,171,41.72,1,1,35,35,1,10,25,20,5,1,1,134,Medium Effort,3
4850701851,Evening Activity,2021-02-26,Functional-Cardio Workout,0,16.58,135,0,,NaN,,NaN,0,0,31,118.2,144,16.57,1,1,10,15,1,10,15,10,5,1,1,69,No Effort,1
4855077172,Afternoon Walk,2021-02-26,Walk,1.74,34.72,138,12,27.467558,-99.506018,27.466955,-99.506783,3.2184,5.76,30,94.5,123,17.21,2,2,25,15,5,5,10,10,5,5,10,92,No Effort,1
4854893423,Afternoon Activity,2021-02-26,Functional-Cardio Workout,0,38.48,351,0,,NaN,,NaN,0,0,30,129,169,38.47,1,1,30,35,1,10,25,20,5,1,1,129,Medium Effort,3
4845169334,Evening Activity,2021-02-25,Functional-Cardio Workout,0,56.55,527,0,,NaN,,NaN,0,0,32,139,168,56.55,1,1,45,50,1,15,25,20,5,1,1,164,High Effort,4
4838630993,Afternoon Activity,2021-02-23,Yoga,0,21.48,46,0,,NaN,,NaN,0,0,29,74.6,101,21.48,1,1,15,5,1,5,10,15,5,1,1,59,No Effort,1
4832500182,Afternoon Activity,2021-02-22,Functional-Cardio Workout,0,32.08,361,0,,NaN,,NaN,0,0,31,142.7,172,32.07,1,1,25,35,1,15,25,20,5,1,1,129,Medium Effort,3
4827427464,Afternoon Activity,2021-02-21,Functional-Cardio Workout,0,30.73,335,0,,NaN,,NaN,0,0,31,139.7,180,30.75,1,1,25,35,1,15,30,20,5,1,1,134,Medium Effort,3
4809641756,Afternoon Activity,2021-02-18,Functional-Cardio Workout,0,32.6,363,0,,NaN,,NaN,0,0,25,146.6,182,32.58,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
4804756058,Evening Activity,2021-02-18,Functional-Cardio Workout,0,35.68,394,0,,NaN,,NaN,0,0,25,147.6,181,35.68,1,1,30,35,1,20,30,20,5,1,1,144,Medium Effort,3
4799257614,Afternoon Activity,2021-02-16,Functional-Cardio Workout,0,30.53,382,0,,NaN,,NaN,0,0,23,152.8,183,30.53,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
4792927722,Afternoon Activity,2021-02-15,Functional-Cardio Workout,0,44.92,485,0,,NaN,,NaN,0,0,26,144.3,169,44.9,1,1,35,40,1,15,25,20,5,1,1,144,Medium Effort,3
4783185509,Afternoon Activity,2021-02-13,Functional-Cardio Workout,0,51.08,257,0,,NaN,,NaN,0,0,29,100.2,142,51.07,1,1,0,25,1,10,15,20,5,1,1,79,No Effort,1
4773163688,Evening Activity,2021-02-12,Functional-Cardio Workout,0,42.47,263,0,,NaN,,NaN,0,0,30,113.4,156,42.45,1,1,35,25,1,10,15,20,5,1,1,114,Low Effort,2
4763079712,Evening Activity,2021-02-10,Functional-Cardio Workout,0,35.38,384,0,,NaN,,NaN,0,0,32,145.6,175,35.37,1,1,30,35,1,20,30,20,5,1,1,144,Medium Effort,3
4767157186,Afternoon Activity,2021-02-10,Functional-Cardio Workout,0,22.05,273,0,,NaN,,NaN,0,0,32,149.2,173,22.05,1,1,15,25,1,20,25,15,5,1,1,109,Low Effort,2
4756274364,Lunch Activity,2021-02-08,Functional-Cardio Workout,0,31.57,404,0,,NaN,,NaN,0,0,31,152.8,174,31.55,1,1,25,40,1,20,25,20,5,1,1,139,Medium Effort,3
4747434122,Evening Activity,2021-02-07,Functional-Cardio Workout,0,28.93,313,0,,NaN,,NaN,0,0,30,142.5,189,28.92,1,1,20,35,1,15,35,15,5,1,1,129,Medium Effort,3
4741205103,Afternoon Activity,2021-02-05,Functional-Cardio Workout,0,41.73,410,0,,NaN,,NaN,0,0,30,134,164,41.72,1,1,35,40,1,15,15,20,5,1,1,134,Medium Effort,3
4734128026,Lunch Activity,2021-02-04,Functional-Cardio Workout,0,23.07,237,0,,NaN,,NaN,0,0,31,135,170,23.07,1,1,15,25,1,15,25,15,5,1,1,104,Low Effort,2
4730136600,Afternoon Activity,2021-02-03,Functional-Cardio Workout,0,36.97,456,0,,NaN,,NaN,0,0,31,152.4,179,3.350909091,11,1,30,40,1,20,30,1,35,1,1,160,High Effort,4
4724827491,Afternoon Activity,2021-02-02,Functional-Cardio Workout,0,30.03,351,0,,NaN,,NaN,0,0,30,145,188,30.03,1,1,25,35,1,20,35,20,5,1,1,144,Medium Effort,3
4718449246,Lunch Activity,2021-02-01,Functional-Cardio Workout,0,40.05,385,0,,NaN,,NaN,0,0,31,133,179,40.05,1,1,35,35,1,15,30,20,5,1,1,144,Medium Effort,3
4707904863,Afternoon Activity,2021-01-30,Functional-Cardio Workout,0,38.4,401,0,,NaN,,NaN,0,0,31,140.2,173,7.67,5,1,30,40,1,15,25,5,25,1,1,144,Medium Effort,3
4702683752,Evening Activity,2021-01-30,Functional-Cardio Workout,0,44.78,418,0,,NaN,,NaN,0,0,29,134.2,178,44.78,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
4697880004,Evening Activity,2021-01-29,Functional-Cardio Workout,0,61.37,638,0,,NaN,,NaN,0,0,29,143.8,174,61.37,1,1,50,60,1,15,25,20,5,1,1,179,High Effort,4
4697090333,Afternoon Activity,2021-01-28,Functional-Cardio Workout,0,6.07,0,0,,NaN,,NaN,0,0,30,68.8,81,0.06347222222,72,1,1,5,1,5,10,1,35,1,1,61,No Effort,1
4691366730,Lunch Activity,2021-01-27,Functional-Cardio Workout,0,58.22,416,0,,NaN,,NaN,0,0,33,127.7,169,58.22,1,1,45,40,1,10,25,20,5,1,1,149,Medium Effort,3
4684363148,Morning Activity,2021-01-26,Functional-Cardio Workout,0,41.07,447,0,,NaN,,NaN,0,0,27,142.7,185,41.07,1,1,35,40,1,15,35,20,5,1,1,154,High Effort,4
4681572902,Afternoon Activity,2021-01-25,Functional-Cardio Workout,0,21.05,237,0,,NaN,,NaN,0,0,31,140.5,178,21.03,1,1,15,25,1,15,30,15,5,1,1,109,Low Effort,2
4676730531,Afternoon Activity,2021-01-24,Functional-Cardio Workout,0,41.4,489,0,,NaN,,NaN,0,0,32,149.4,190,41.38,1,1,35,40,1,20,35,20,5,1,1,159,High Effort,4
4670974590,Evening Activity,2021-01-24,Functional-Cardio Workout,0,32.85,144,0,,NaN,,NaN,0,0,29,96.5,132,33.53,1,1,25,15,1,5,15,20,5,1,1,89,No Effort,1
4664901973,Evening Activity,2021-01-23,Functional-Cardio Workout,0,30.75,378,0,,NaN,,NaN,0,0,29,149.1,191,30.75,1,1,25,35,1,20,35,20,5,1,1,144,Medium Effort,3
4659292830,Afternoon Activity,2021-01-21,Functional-Cardio Workout,0,44.35,436,0,,NaN,,NaN,0,0,29,138.3,182,44.35,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
4654675027,Afternoon Activity,2021-01-20,Functional-Cardio Workout,0,32.02,365,0,,NaN,,NaN,0,0,27,146.2,183,32,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
4648822139,Afternoon Activity,2021-01-19,Functional-Cardio Workout,0,43.87,429,0,,NaN,,NaN,0,0,29,133.9,179,43.87,1,1,35,40,1,15,30,20,5,1,1,149,Medium Effort,3
4643647780,Afternoon Activity,2021-01-18,Functional-Cardio Workout,0,59.12,545,0,,NaN,,NaN,0,0,31,141.9,184,2.808095238,21,1,45,50,1,15,30,1,35,1,1,180,High Effort,4
4632067500,Afternoon Activity,2021-01-16,Functional-Cardio Workout,0,32.72,388,0,,NaN,,NaN,0,0,29,154.2,178,1.203703704,27,1,25,35,1,20,30,1,35,1,1,150,High Effort,4
4626041247,Afternoon Activity,2021-01-15,Functional-Cardio Workout,0,31.65,363,0,,NaN,,NaN,0,0,28,146.2,183,15.815,2,1,25,35,1,20,30,10,5,1,1,129,Medium Effort,3
4620671164,Lunch Activity,2021-01-14,Functional-Cardio Workout,0,53.68,454,0,,NaN,,NaN,0,0,31,125,184,53.67,1,1,0,40,1,10,30,20,5,1,1,109,Low Effort,2
4616918075,Afternoon Activity,2021-01-13,Yoga,0,31.22,90,0,,NaN,,NaN,0,0,24,86.6,114,31.22,1,1,25,5,1,5,10,20,5,1,1,74,No Effort,1
4612179691,Afternoon Activity,2021-01-12,Functional-Cardio Workout,0,13.02,178,0,,NaN,,NaN,0,0,25,162.5,195,2.598,5,1,5,15,1,30,35,1,25,1,1,115,Low Effort,2
4603864941,Morning Activity,2021-01-11,Functional-Cardio Workout,0,43.77,419,0,,NaN,,NaN,0,0,23,137,172,10.9325,4,1,35,40,1,15,25,10,20,1,1,149,Medium Effort,3
4601727285,Evening Activity,2021-01-11,Functional-Cardio Workout,0,25.02,295,0,,NaN,,NaN,0,0,23,147,179,6.245,4,1,20,25,1,20,30,5,20,1,1,124,Low Effort,2
4595027697,Afternoon Activity,2021-01-09,Functional-Cardio Workout,0,46.4,438,0,,NaN,,NaN,0,0,27,139.5,175,46.38,1,1,40,40,1,15,30,20,5,1,1,154,High Effort,4
4589564300,Evening Activity,2021-01-09,Functional-Cardio Workout,0,44.13,356,0,,NaN,,NaN,0,0,27,136.8,180,22.06,2,1,35,35,1,15,30,15,5,1,1,139,Medium Effort,3
4584977254,Evening Activity,2021-01-08,WeightTraining,0,41.92,348,0,,NaN,,NaN,0,0,29,138.6,175,41.92,1,1,35,35,1,15,30,20,5,1,1,144,Medium Effort,3
4579063556,Afternoon Activity,2021-01-06,WeightTraining,0,37.35,411,0,,NaN,,NaN,0,0,30,146.9,168,37.35,1,1,30,40,1,20,25,20,5,1,1,144,Medium Effort,3
4573463381,Afternoon Activity,2021-01-05,WeightTraining,0,33.65,259,0,,NaN,,NaN,0,0,28,123.8,160,33.65,1,1,25,25,1,10,15,20,5,1,1,104,Low Effort,2
4565923712,Morning Activity,2021-01-04,Functional-Cardio Workout,0,29.6,271,0,,NaN,,NaN,0,0,21,136.4,176,5.91,5,1,20,25,1,15,30,5,25,1,1,124,Low Effort,2
4551706506,Evening Activity,2021-01-02,Functional-Cardio Workout,0,32.63,383,0,,NaN,,NaN,0,0,23,153.5,179,32.62,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
4545915819,Lunch Activity,2020-12-31,Functional-Cardio Workout,0,32.82,229,0,,NaN,,NaN,0,0,21,119,164,16.4,2,1,25,25,1,10,15,10,5,1,1,94,No Effort,1
4536718987,Afternoon Activity,2020-12-29,WeightTraining,0,26.82,110,0,,NaN,,NaN,0,0,28,96.4,147,26.82,1,1,20,15,1,5,15,15,5,1,1,79,No Effort,1
4517342532,Afternoon Activity,2020-12-25,WeightTraining,0,38.83,385,0,,NaN,,NaN,0,0,29,143.7,162,38.83,1,1,30,35,1,15,15,20,5,1,1,124,Low Effort,2
4513706567,Afternoon Activity,2020-12-24,Yoga,0,15.55,43,0,,NaN,,NaN,0,0,29,93.3,110,15.55,1,1,10,5,1,5,10,10,5,1,1,49,No Effort,1
4509937522,Afternoon Activity,2020-12-23,Functional-Cardio Workout,0,47.38,443,0,,NaN,,NaN,0,0,31,147,181,11.8375,4,1,40,40,1,20,30,10,20,1,1,164,High Effort,4
4506326857,Afternoon Activity,2020-12-22,Functional-Cardio Workout,0,22.92,292,0,,NaN,,NaN,0,0,30,152.7,179,11.46,2,1,15,25,1,20,30,10,5,1,1,109,Low Effort,2
4501972950,Afternoon Activity,2020-12-21,WeightTraining,0,40.13,380,0,,NaN,,NaN,0,0,29,138.8,169,40.13,1,1,35,35,1,15,25,20,5,1,1,139,Medium Effort,3
4498529130,Evening Activity,2020-12-21,Functional-Cardio Workout,0,29.02,375,0,,NaN,,NaN,0,0,28,153.2,185,5.796,5,1,20,35,1,20,35,5,25,1,1,144,Medium Effort,3
4492718676,Afternoon Activity,2020-12-19,WeightTraining,0,30.9,379,0,,NaN,,NaN,0,0,31,154.9,177,30.9,1,1,25,35,1,20,30,20,5,1,1,139,Medium Effort,3
4484917666,Afternoon Activity,2020-12-17,WeightTraining,0,12.47,124,0,,NaN,,NaN,0,0,29,135.3,148,12.47,1,1,5,15,1,15,15,10,5,1,1,69,No Effort,1
