,activity_id,sport_type,distance,workout_time_min,calories,total_elevation_gain,average_speed_km/h,max_speed_km/h,average_heartrate,max_heartrate,avg_time_per_lap,lap_count,distance_score,workout_time_score,calorie_score,total_elevation_gain_score,average_heartrate_score,max_heartrate_score,avg_time_per_lap_score,lap_count_score,avg_speed_score,max_speed_score
533,5139234747,Functional-Cardio Workout,0.0,114.38,995.0,0.0,0.0,0.0,141.6,187.0,114.38,1,1,50,90,1,15,35,20,5,1,1
534,5133993504,Functional-Cardio Workout,0.0,41.23,517.0,0.0,0.0,0.0,154.9,188.0,41.23,1,1,35,50,1,20,35,20,5,1,1
535,5127986917,Functional-Cardio Workout,0.0,41.35,444.0,0.0,0.0,0.0,148.9,177.0,41.35,1,1,35,40,1,20,30,20,5,1,1
536,5121828473,Functional-Cardio Workout,0.0,40.35,436.0,0.0,0.0,0.0,142.8,181.0,10.0775,4,1,35,40,1,15,30,10,20,1,1
537,5115615460,Functional-Cardio Workout,0.0,47.38,535.0,0.0,0.0,0.0,156.5,180.0,47.37,1,1,40,50,1,30,30,20,5,1,1
538,5095684033,Functional-Cardio Workout,0.0,46.43,399.0,0.0,0.0,0.0,128.3,184.0,46.43,1,1,40,35,1,10,30,20,5,1,1
539,5093004935,Functional-Cardio Workout,0.0,34.38,400.0,0.0,0.0,0.0,146.6,176.0,34.38,1,1,25,40,1,20,30,20,5,1,1
540,5087045370,Functional-Cardio Workout,0.0,46.98,549.0,0.0,0.0,0.0,150.7,193.0,46.97,1,1,40,50,1,20,35,20,5,1,1
541,5078917328,Functional-Cardio Workout,0.0,40.08,369.0,0.0,0.0,0.0,130.5,178.0,40.07,1,1,35,35,1,15,30,20,5,1,1
542,5074876104,Functional-Cardio Workout,0.0,50.87,414.0,0.0,0.0,0.0,130.1,174.0,50.85,1,1,0,40,1,15,25,20,5,1,1
543,5011166637,Functional-Cardio Workout,0.0,22.23,250.0,0.0,0.0,0.0,140.3,167.0,22.23,1,1,15,25,1,15,25,15,5,1,1
544,5004418150,Functional-Cardio Workout,0.0,70.57,707.0,0.0,0.0,0.0,146.6,176.0,70.55,1,1,50,70,1,20,30,20,5,1,1
545,4992825114,Functional-Cardio Workout,0.0,50.9,412.0,0.0,0.0,0.0,125.7,174.0,12.71,4,1,0,40,1,10,25,10,20,1,1
546,4987694582,Functional-Cardio Workout,0.0,24.18,186.0,0.0,0.0,0.0,117.0,155.0,24.18,1,1,15,15,1,10,15,15,5,1,1
547,4975447653,Functional-Cardio Workout,0.0,23.02,231.0,0.0,0.0,0.0,134.0,165.0,11.51,2,1,15,25,1,15,25,10,5,1,1
548,4970468207,Functional-Cardio Workout,0.0,43.07,375.0,0.0,0.0,0.0,129.4,168.0,43.07,1,1,35,35,1,10,25,20,5,1,1
549,4964728826,Functional-Cardio Workout,0.0,17.52,192.0,0.0,0.0,0.0,139.8,173.0,17.52,1,1,10,15,1,15,25,10,5,1,1
550,4957528338,Run,6.04,39.08,516.0,23.0,9.3204,13.32,161.9,179.0,5.562857143,7,10,30,50,5,30,30,5,35,25,15
551,4952868127,Functional-Cardio Workout,0.0,45.35,408.0,0.0,0.0,0.0,131.4,168.0,45.37,1,1,40,40,1,15,25,20,5,1,1
552,4935645950,Functional-Cardio Workout,0.0,91.72,705.0,0.0,0.0,0.0,125.6,163.0,91.7,1,1,50,70,1,10,15,20,5,1,1
553,4929923924,Functional-Cardio Workout,0.0,112.0,859.0,0.0,0.0,0.0,129.1,178.0,112.0,1,1,50,80,1,10,30,20,5,1,1
554,4925668855,Functional-Cardio Workout,0.0,48.82,481.0,0.0,0.0,0.0,136.7,176.0,2.703888889,18,1,40,40,1,15,30,1,35,1,1
555,4920636848,Functional-Cardio Workout,0.0,32.9,375.0,0.0,0.0,0.0,145.5,182.0,6.574,5,1,25,35,1,20,30,5,25,1,1
556,4915185469,Functional-Cardio Workout,0.0,36.27,349.0,0.0,0.0,0.0,134.2,175.0,36.25,1,1,30,35,1,15,30,20,5,1,1
557,4901894948,Functional-Cardio Workout,0.0,103.22,492.0,0.0,0.0,0.0,110.1,153.0,103.22,1,1,50,40,1,10,15,20,5,1,1
558,4894973720,Functional-Cardio Workout,0.0,97.23,699.0,0.0,0.0,0.0,126.6,171.0,97.22,1,1,50,60,1,10,25,20,5,1,1
559,4886529054,Functional-Cardio Workout,0.0,32.58,261.0,0.0,0.0,0.0,122.3,180.0,32.57,1,1,25,25,1,10,30,20,5,1,1
560,4880666958,Functional-Cardio Workout,0.0,57.33,508.0,0.0,0.0,0.0,132.1,173.0,57.32,1,1,45,50,1,15,25,20,5,1,1
561,4874146922,Functional-Cardio Workout,0.0,40.0,437.0,0.0,0.0,0.0,144.0,177.0,40.0,1,1,35,40,1,15,30,20,5,1,1
562,4860987639,Functional-Cardio Workout,0.0,41.75,330.0,0.0,0.0,0.0,122.3,171.0,41.72,1,1,35,35,1,10,25,20,5,1,1
563,4855077172,Walk,1.74,34.72,138.0,12.0,3.2184,5.760000000000001,94.5,123.0,17.21,2,2,25,15,5,5,10,10,5,5,10
564,4854893423,Functional-Cardio Workout,0.0,38.48,351.0,0.0,0.0,0.0,129.0,169.0,38.47,1,1,30,35,1,10,25,20,5,1,1
565,4850701851,Functional-Cardio Workout,0.0,16.58,135.0,0.0,0.0,0.0,118.2,144.0,16.57,1,1,10,15,1,10,15,10,5,1,1
566,4845169334,Functional-Cardio Workout,0.0,56.55,527.0,0.0,0.0,0.0,139.0,168.0,56.55,1,1,45,50,1,15,25,20,5,1,1
567,4838630993,Yoga,0.0,21.48,46.0,0.0,0.0,0.0,74.6,101.0,21.48,1,1,15,5,1,5,10,15,5,1,1
568,4832500182,Functional-Cardio Workout,0.0,32.08,361.0,0.0,0.0,0.0,142.7,172.0,32.07,1,1,25,35,1,15,25,20,5,1,1
569,4827427464,Functional-Cardio Workout,0.0,30.73,335.0,0.0,0.0,0.0,139.7,180.0,30.75,1,1,25,35,1,15,30,20,5,1,1
570,4809641756,Functional-Cardio Workout,0.0,32.6,363.0,0.0,0.0,0.0,146.6,182.0,32.58,1,1,25,35,1,20,30,20,5,1,1
571,4804756058,Functional-Cardio Workout,0.0,35.68,394.0,0.0,0.0,0.0,147.6,181.0,35.68,1,1,30,35,1,20,30,20,5,1,1
572,4799257614,Functional-Cardio Workout,0.0,30.53,382.0,0.0,0.0,0.0,152.8,183.0,30.53,1,1,25,35,1,20,30,20,5,1,1
573,4792927722,Functional-Cardio Workout,0.0,44.92,485.0,0.0,0.0,0.0,144.3,169.0,44.9,1,1,35,40,1,15,25,20,5,1,1
574,4783185509,Functional-Cardio Workout,0.0,51.08,257.0,0.0,0.0,0.0,100.2,142.0,51.07,1,1,0,25,1,10,15,20,5,1,1
575,4773163688,Functional-Cardio Workout,0.0,42.47,263.0,0.0,0.0,0.0,113.4,156.0,42.45,1,1,35,25,1,10,15,20,5,1,1
576,4767157186,Functional-Cardio Workout,0.0,22.05,273.0,0.0,0.0,0.0,149.2,173.0,22.05,1,1,15,25,1,20,25,15,5,1,1
577,4763079712,Functional-Cardio Workout,0.0,35.38,384.0,0.0,0.0,0.0,145.6,175.0,35.37,1,1,30,35,1,20,30,20,5,1,1
578,4756274364,Functional-Cardio Workout,0.0,31.57,404.0,0.0,0.0,0.0,152.8,174.0,31.55,1,1,25,40,1,20,25,20,5,1,1
579,4747434122,Functional-Cardio Workout,0.0,28.93,313.0,0.0,0.0,0.0,142.5,189.0,28.92,1,1,20,35,1,15,35,15,5,1,1
580,4741205103,Functional-Cardio Workout,0.0,41.73,410.0,0.0,0.0,0.0,134.0,164.0,41.72,1,1,35,40,1,15,15,20,5,1,1
581,4734128026,Functional-Cardio Workout,0.0,23.07,237.0,0.0,0.0,0.0,135.0,170.0,23.07,1,1,15,25,1,15,25,15,5,1,1
582,4730136600,Functional-Cardio Workout,0.0,36.97,456.0,0.0,0.0,0.0,152.4,179.0,3.350909091,11,1,30,40,1,20,30,1,35,1,1
583,4724827491,Functional-Cardio Workout,0.0,30.03,351.0,0.0,0.0,0.0,145.0,188.0,30.03,1,1,25,35,1,20,35,20,5,1,1
584,4718449246,Functional-Cardio Workout,0.0,40.05,385.0,0.0,0.0,0.0,133.0,179.0,40.05,1,1,35,35,1,15,30,20,5,1,1
585,4707904863,Functional-Cardio Workout,0.0,38.4,401.0,0.0,0.0,0.0,140.2,173.0,7.67,5,1,30,40,1,15,25,5,25,1,1
586,4702683752,Functional-Cardio Workout,0.0,44.78,418.0,0.0,0.0,0.0,134.2,178.0,44.78,1,1,35,40,1,15,30,20,5,1,1
587,4697880004,Functional-Cardio Workout,0.0,61.37,638.0,0.0,0.0,0.0,143.8,174.0,61.37,1,1,50,60,1,15,25,20,5,1,1
588,4697090333,Functional-Cardio Workout,0.0,6.07,0.0,0.0,0.0,0.0,68.8,81.0,0.06347222222,72,1,1,5,1,5,10,1,35,1,1
589,4691366730,Functional-Cardio Workout,0.0,58.22,416.0,0.0,0.0,0.0,127.7,169.0,58.22,1,1,45,40,1,10,25,20,5,1,1
590,4684363148,Functional-Cardio Workout,0.0,41.07,447.0,0.0,0.0,0.0,142.7,185.0,41.07,1,1,35,40,1,15,35,20,5,1,1
591,4681572902,Functional-Cardio Workout,0.0,21.05,237.0,0.0,0.0,0.0,140.5,178.0,21.03,1,1,15,25,1,15,30,15,5,1,1
592,4676730531,Functional-Cardio Workout,0.0,41.4,489.0,0.0,0.0,0.0,149.4,190.0,41.38,1,1,35,40,1,20,35,20,5,1,1
593,4670974590,Functional-Cardio Workout,0.0,32.85,144.0,0.0,0.0,0.0,96.5,132.0,33.53,1,1,25,15,1,5,15,20,5,1,1
594,4664901973,Functional-Cardio Workout,0.0,30.75,378.0,0.0,0.0,0.0,149.1,191.0,30.75,1,1,25,35,1,20,35,20,5,1,1
595,4659292830,Functional-Cardio Workout,0.0,44.35,436.0,0.0,0.0,0.0,138.3,182.0,44.35,1,1,35,40,1,15,30,20,5,1,1
596,4654675027,Functional-Cardio Workout,0.0,32.02,365.0,0.0,0.0,0.0,146.2,183.0,32.0,1,1,25,35,1,20,30,20,5,1,1
597,4648822139,Functional-Cardio Workout,0.0,43.87,429.0,0.0,0.0,0.0,133.9,179.0,43.87,1,1,35,40,1,15,30,20,5,1,1
598,4643647780,Functional-Cardio Workout,0.0,59.12,545.0,0.0,0.0,0.0,141.9,184.0,2.808095238,21,1,45,50,1,15,30,1,35,1,1
599,4632067500,Functional-Cardio Workout,0.0,32.72,388.0,0.0,0.0,0.0,154.2,178.0,1.203703704,27,1,25,35,1,20,30,1,35,1,1
600,4626041247,Functional-Cardio Workout,0.0,31.65,363.0,0.0,0.0,0.0,146.2,183.0,15.815,2,1,25,35,1,20,30,10,5,1,1
601,4620671164,Functional-Cardio Workout,0.0,53.68,454.0,0.0,0.0,0.0,125.0,184.0,53.67,1,1,0,40,1,10,30,20,5,1,1
602,4616918075,Yoga,0.0,31.22,90.0,0.0,0.0,0.0,86.6,114.0,31.22,1,1,25,5,1,5,10,20,5,1,1
603,4612179691,Functional-Cardio Workout,0.0,13.02,178.0,0.0,0.0,0.0,162.5,195.0,2.598,5,1,5,15,1,30,35,1,25,1,1
604,4603864941,Functional-Cardio Workout,0.0,43.77,419.0,0.0,0.0,0.0,137.0,172.0,10.9325,4,1,35,40,1,15,25,10,20,1,1
605,4601727285,Functional-Cardio Workout,0.0,25.02,295.0,0.0,0.0,0.0,147.0,179.0,6.245,4,1,20,25,1,20,30,5,20,1,1
606,4595027697,Functional-Cardio Workout,0.0,46.4,438.0,0.0,0.0,0.0,139.5,175.0,46.38,1,1,40,40,1,15,30,20,5,1,1
607,4589564300,Functional-Cardio Workout,0.0,44.13,356.0,0.0,0.0,0.0,136.8,180.0,22.06,2,1,35,35,1,15,30,15,5,1,1
608,4584977254,WeightTraining,0.0,41.92,348.0,0.0,0.0,0.0,138.6,175.0,41.92,1,1,35,35,1,15,30,20,5,1,1
609,4579063556,WeightTraining,0.0,37.35,411.0,0.0,0.0,0.0,146.9,168.0,37.35,1,1,30,40,1,20,25,20,5,1,1
610,4573463381,WeightTraining,0.0,33.65,259.0,0.0,0.0,0.0,123.8,160.0,33.65,1,1,25,25,1,10,15,20,5,1,1
611,4565923712,Functional-Cardio Workout,0.0,29.6,271.0,0.0,0.0,0.0,136.4,176.0,5.91,5,1,20,25,1,15,30,5,25,1,1
612,4551706506,Functional-Cardio Workout,0.0,32.63,383.0,0.0,0.0,0.0,153.5,179.0,32.62,1,1,25,35,1,20,30,20,5,1,1
613,4545915819,Functional-Cardio Workout,0.0,32.82,229.0,0.0,0.0,0.0,119.0,164.0,16.4,2,1,25,25,1,10,15,10,5,1,1
614,4536718987,WeightTraining,0.0,26.82,110.0,0.0,0.0,0.0,96.4,147.0,26.82,1,1,20,15,1,5,15,15,5,1,1
615,4517342532,WeightTraining,0.0,38.83,385.0,0.0,0.0,0.0,143.7,162.0,38.83,1,1,30,35,1,15,15,20,5,1,1
616,4513706567,Yoga,0.0,15.55,43.0,0.0,0.0,0.0,93.3,110.0,15.55,1,1,10,5,1,5,10,10,5,1,1
617,4509937522,Functional-Cardio Workout,0.0,47.38,443.0,0.0,0.0,0.0,147.0,181.0,11.8375,4,1,40,40,1,20,30,10,20,1,1
618,4506326857,Functional-Cardio Workout,0.0,22.92,292.0,0.0,0.0,0.0,152.7,179.0,11.46,2,1,15,25,1,20,30,10,5,1,1
619,4501972950,WeightTraining,0.0,40.13,380.0,0.0,0.0,0.0,138.8,169.0,40.13,1,1,35,35,1,15,25,20,5,1,1
620,4498529130,Functional-Cardio Workout,0.0,29.02,375.0,0.0,0.0,0.0,153.2,185.0,5.796,5,1,20,35,1,20,35,5,25,1,1
621,4492718676,WeightTraining,0.0,30.9,379.0,0.0,0.0,0.0,154.9,177.0,30.9,1,1,25,35,1,20,30,20,5,1,1
622,4484917666,WeightTraining,0.0,12.47,124.0,0.0,0.0,0.0,135.3,148.0,12.47,1,1,5,15,1,15,15,10,5,1,1
623,4479520037,WeightTraining,0.0,13.2,157.0,0.0,0.0,0.0,152.5,176.0,13.2,1,1,5,15,1,20,30,10,5,1,1
624,4476585460,Ride,0.0,60.03,614.0,0.0,0.0,0.0,140.5,170.0,60.03,1,1,50,60,1,15,25,20,5,5,5
625,4472934653,WeightTraining,0.0,29.52,223.0,0.0,0.0,0.0,129.0,152.0,29.52,1,1,20,25,1,10,15,15,5,1,1
626,4472843503,Functional-Cardio Workout,0.0,6.28,66.0,0.0,0.0,0.0,144.2,162.0,6.27,1,1,1,5,1,15,15,5,5,1,1
627,4468614284,Functional-Cardio Workout,0.0,17.43,238.0,0.0,0.0,0.0,161.9,180.0,4.35,4,1,10,25,1,30,30,1,20,1,1
628,4468614083,Ride,10.89,102.6,499.0,51.0,13.2696,26.28,127.9,164.0,51.275,2,15,50,40,5,10,15,20,5,15,20
629,4464258507,WeightTraining,0.0,21.47,186.0,0.0,0.0,0.0,133.0,146.0,21.47,1,1,15,15,1,15,15,15,5,1,1
630,4464175522,Ride,0.0,47.95,450.0,0.0,0.0,0.0,131.3,157.0,47.95,1,1,40,40,1,15,15,20,5,5,5
631,4447470450,Ride,0.0,53.52,498.0,0.0,0.0,0.0,133.3,169.0,53.52,1,1,0,40,1,15,25,20,5,5,5
632,4443800257,WeightTraining,0.0,5.28,47.0,0.0,0.0,0.0,126.2,139.0,5.28,1,1,1,5,1,10,15,5,5,1,1
633,4443766710,Functional-Cardio Workout,0.0,37.23,365.0,0.0,0.0,0.0,141.6,178.0,37.22,1,1,30,35,1,15,30,20,5,1,1
634,4433872817,Functional-Cardio Workout,0.0,31.55,360.0,0.0,0.0,0.0,144.3,175.0,5.246666667,6,1,25,35,1,15,30,5,35,1,1
635,4428490221,Functional-Cardio Workout,0.0,33.37,389.0,0.0,0.0,0.0,147.7,170.0,33.37,1,1,25,35,1,20,25,20,5,1,1
636,4426687692,Functional-Cardio Workout,0.0,22.22,291.0,0.0,0.0,0.0,156.6,184.0,22.22,1,1,15,25,1,30,30,15,5,1,1
637,4416547886,Run,6.73,53.7,528.0,44.0,7.574400000000001,15.840000000000002,141.3,164.0,7.664285714,7,10,0,50,5,15,15,5,35,15,20
638,4414219567,WeightTraining,0.0,22.93,250.0,0.0,0.0,0.0,141.2,169.0,22.93,1,1,15,25,1,15,25,15,5,1,1
639,4410131989,WeightTraining,0.0,47.48,265.0,0.0,0.0,0.0,109.4,140.0,47.48,1,1,40,25,1,10,15,20,5,1,1
640,4403171889,WeightTraining,0.0,31.95,360.0,0.0,0.0,0.0,151.1,170.0,31.95,1,1,25,35,1,20,25,20,5,1,1
641,4402983140,Functional-Cardio Workout,0.0,4.13,37.0,0.0,0.0,0.0,121.6,139.0,4.12,1,1,1,5,1,10,15,1,5,1,1
642,4395781145,Functional-Cardio Workout,0.0,2.58,21.0,0.0,0.0,0.0,135.9,151.0,1.28,2,1,1,5,1,15,15,1,5,1,1
643,4395762133,WeightTraining,0.0,40.77,298.0,0.0,0.0,0.0,129.4,160.0,40.77,1,1,35,25,1,10,15,20,5,1,1
644,4395672341,Functional-Cardio Workout,0.0,11.18,123.0,0.0,0.0,0.0,143.2,164.0,11.17,1,1,5,15,1,15,15,10,5,1,1
645,4388621298,Run,10.34,71.33,911.0,28.0,8.7012,13.32,164.0,184.0,6.477272727,11,25,50,90,5,30,30,5,35,15,15
646,4386058345,WeightTraining,0.0,35.57,319.0,0.0,0.0,0.0,134.7,158.0,35.57,1,1,30,35,1,15,15,20,5,1,1
647,4385898009,Functional-Cardio Workout,0.0,9.07,122.0,0.0,0.0,0.0,156.4,174.0,9.05,1,1,1,15,1,30,25,5,5,1,1
648,4381362900,Run,0.0,10.15,0.0,0.0,0.0,0.0,1.0,1.0,10.15,1,1,5,5,1,5,5,10,5,1,1
649,4381303295,Run,0.0,8.83,0.0,0.0,0.0,0.0,1.0,1.0,8.83,1,1,1,5,1,5,5,5,5,1,1
650,4376927496,Run,14.64,124.45,1445.3,56.8,7.470000000000001,15.48,1.0,1.0,124.45,1,30,50,100,5,5,5,20,5,15,20
651,4364591178,Run,0.0,8.83,0.0,0.0,0.0,0.0,1.0,1.0,8.83,1,1,1,5,1,5,5,5,5,1,1
652,4364471732,Run,9.96,73.27,982.7,35.6,8.1576,13.32,1.0,1.0,73.27,1,10,50,90,5,5,5,20,5,15,15
653,4361668103,Run,0.0,16.73,0.0,0.0,0.0,0.0,1.0,1.0,16.73,1,1,10,5,1,5,5,10,5,1,1
654,4280596333,Run,10.01,76.35,996.0,50.7,7.9452,16.56,1.0,1.0,76.37,1,25,50,90,5,5,5,20,5,15,20
655,4262058950,Run,13.39,107.75,1322.7,46.7,7.4807999999999995,15.840000000000002,1.0,1.0,107.78,1,30,50,100,5,5,5,20,5,15,20
656,4224257664,Run,8.02,67.55,800.8,45.1,7.164,16.92,1.0,1.0,67.58,1,10,50,80,5,5,5,20,5,15,20
657,4215572416,Run,3.51,22.83,345.1,2.8,9.251999999999999,15.120000000000001,1.0,1.0,22.87,1,5,15,35,5,5,5,15,5,25,20
658,4192009064,Run,4.06,32.57,406.2,14.7,7.8192,18.0,1.0,1.0,32.58,1,5,25,40,5,5,5,20,5,15,20
659,4132992629,Run,4.94,36.58,494.4,21.0,8.8344,32.76,1.0,1.0,36.58,1,5,30,40,5,5,5,20,5,15,30
660,3557682383,Run,3.74,27.22,367.9,3.5,8.316,28.08,1.0,1.0,27.23,1,5,20,35,5,5,5,15,5,15,25
661,3547418838,Run,3.8,30.15,372.9,3.7,7.6752,16.2,1.0,1.0,30.13,1,5,25,35,5,5,5,20,5,15,20
662,3517497833,Run,3.57,28.92,352.5,4.2,7.4196,17.64,1.0,1.0,28.92,1,5,20,35,5,5,5,15,5,15,20
663,3516568449,Ride,10.64,38.5,0.0,13.9,16.902,38.88,1.0,1.0,38.5,1,15,30,5,5,5,5,20,5,20,30
664,3509004014,Run,4.43,36.25,443.1,15.6,7.434,16.92,1.0,1.0,36.27,1,5,30,40,5,5,5,20,5,15,20
665,3496090180,Run,3.45,32.63,340.5,3.9,6.5952,17.28,1.0,1.0,32.63,1,5,25,35,5,5,5,20,5,10,20
666,3483200309,Run,4.3,38.8,429.2,12.9,7.1136,26.64,1.0,1.0,38.83,1,5,30,40,5,5,5,20,5,15,25
