,id,name,distance,elapsed_time,total_elevation_gain,sport_type,start_date,achievement_count,athlete_count,start_latlng,end_latlng,average_speed,max_speed,average_temp,average_heartrate,max_heartrate,average_cadence,elev_high,elev_low
145,8721204362,Afternoon Workout,0.0,2044,0.0,Workout,2023-03-15T22:16:10Z,0,1,[],[],0.0,0.0,30.0,132.2,170.0,,,
146,8715744482,Afternoon Mountain Bike Ride,19835.5,5718,260.0,MountainBikeRide,2023-03-14T21:55:24Z,23,1,"[30.40146061219275, -97.68447660841048]","[30.40148257277906, -97.68487382680178]",3.962,9.644,22.0,117.6,144.0,,224.0,195.6
147,8710745438,Afternoon Workout,0.0,2790,0.0,Workout,2023-03-13T22:58:33Z,0,1,[],[],0.0,0.0,27.0,127.2,163.0,,,
148,8698197610,Lunch Workout,0.0,1878,0.0,Workout,2023-03-11T18:57:59Z,0,1,[],[],0.0,0.0,29.0,144.2,173.0,,,
149,8693453841,Afternoon Hike,8782.5,11193,452.0,Hike,2023-03-10T21:12:05Z,6,1,"[30.27608041651547, -97.8236420173198]","[30.27573642320931, -97.8233901411295]",1.081,2.262,30.0,113.7,152.0,51.9,275.8,181.6
150,8688907431,Afternoon Mountain Bike Ride,13483.3,4504,160.0,MountainBikeRide,2023-03-09T23:53:44Z,17,1,"[30.401425156742334, -97.68480601720512]","[30.40150453336537, -97.68491330556571]",3.629,7.426,29.0,125.9,156.0,,215.6,188.8
151,8683360176,Afternoon Workout,0.0,6429,0.0,Workout,2023-03-08T21:24:26Z,0,1,[],[],0.0,0.0,29.0,106.7,158.0,,,
152,8677673116,Afternoon Workout,0.0,2910,0.0,Workout,2023-03-07T20:54:54Z,0,1,[],[],0.0,0.0,31.0,127.2,158.0,,,
153,8672944578,Evening Walk,6289.2,6739,43.0,Walk,2023-03-07T00:28:09Z,0,1,"[30.38993197493255, -97.73823511786759]","[30.389002170413733, -97.73581366986036]",1.103,1.947,27.0,82.1,98.0,50.2,265.0,244.4
154,8672611987,Afternoon Ride,0.0,2875,0.0,Ride,2023-03-06T23:37:56Z,0,1,[],[],0.0,0.0,30.0,80.8,91.0,,,
155,8655132144,Afternoon Workout,0.0,2255,0.0,Workout,2023-03-03T23:12:55Z,0,1,[],[],0.0,0.0,28.0,140.6,173.0,,,
156,8650266138,Afternoon Workout,0.0,3473,0.0,Workout,2023-03-02T23:01:05Z,0,1,[],[],0.0,0.0,29.0,146.1,181.0,,,
157,8644587607,Afternoon Workout,0.0,2214,0.0,Workout,2023-03-01T22:28:22Z,0,1,[],[],0.0,0.0,30.0,148.2,177.0,,,
158,8639260773,Afternoon Mountain Bike Ride,12714.7,3200,169.0,MountainBikeRide,2023-02-28T23:21:36Z,11,1,"[30.401550130918622, -97.6859537512064]","[30.401377798989415, -97.68642079085112]",4.303,9.694,28.0,128.1,157.0,,270.6,244.2
159,8633145882,Afternoon Run,6086.0,2370,59.0,Run,2023-02-27T21:44:26Z,3,1,"[30.38898054510355, -97.73563295602798]","[30.388930588960648, -97.73604970425367]",2.802,5.188,28.0,156.0,169.0,84.8,266.4,239.4
160,8611884034,Afternoon Workout,0.0,386,0.0,Workout,2023-02-23T22:57:28Z,0,1,[],[],0.0,0.0,31.0,77.3,84.0,,,
161,8606708676,Afternoon Workout,0.0,2125,0.0,Workout,2023-02-22T22:55:33Z,0,1,[],[],0.0,0.0,31.0,135.2,167.0,,,
162,8600932618,Afternoon Workout,0.0,996,0.0,Workout,2023-02-21T21:30:12Z,0,1,[],[],0.0,0.0,31.0,153.7,173.0,,,
163,8600850460,Afternoon Mountain Bike Ride,14012.6,4619,187.0,MountainBikeRide,2023-02-21T20:06:52Z,12,1,"[30.401328848674893, -97.68461868166924]","[30.40147377178073, -97.68483233638108]",3.725,8.325,31.0,133.2,166.0,,219.8,190.2
164,8594917333,Weighted Run,6078.1,2621,91.0,Run,2023-02-20T20:07:24Z,0,1,"[30.3889175131917, -97.73592129349709]","[30.38914575241506, -97.73582858964801]",2.324,3.717,31.0,158.2,174.0,83.9,262.8,239.4
165,8587870096,Morning Workout,0.0,1181,0.0,Workout,2023-02-19T14:40:14Z,0,1,[],[],0.0,0.0,24.0,141.1,171.0,,,
166,8587667353,Weighted Run,6130.3,2500,82.0,Run,2023-02-19T13:47:09Z,0,1,"[30.3885461948812, -97.73615305311978]","[30.38905682042241, -97.73590033873916]",2.455,4.272,17.0,145.4,167.0,84.4,265.4,241.8
167,8578513389,Afternoon Mountain Bike Ride,6627.5,3566,103.0,MountainBikeRide,2023-02-17T23:19:47Z,5,1,"[30.401115361601114, -97.68433654680848]","[30.40118400938809, -97.68444433808327]",3.15,7.532,19.0,109.0,133.0,,216.2,187.4
168,8573739485,Afternoon Run,5017.7,2018,53.0,Run,2023-02-16T23:22:28Z,0,1,"[30.38702990859747, -97.73675520904362]","[30.388092482462525, -97.73673626594245]",2.835,4.323,16.0,150.9,166.0,86.3,273.6,241.6
169,8567397324,Afternoon Workout,0.0,2598,0.0,Workout,2023-02-15T19:22:02Z,0,1,[],[],0.0,0.0,30.0,140.8,186.0,,,
170,8562727659,Afternoon Mountain Bike Ride,14053.9,4750,190.0,MountainBikeRide,2023-02-14T22:37:18Z,17,1,"[30.401572259142995, -97.68538202159107]","[30.401220470666885, -97.68444484099746]",3.721,7.294,26.0,130.5,161.0,,221.8,185.8
171,8556464236,Afternoon Workout,0.0,1848,0.0,Workout,2023-02-13T21:05:53Z,0,1,[],[],0.0,0.0,27.0,147.1,173.0,,,
172,8545358774,Afternoon Mountain Bike Ride,12483.2,4366,142.0,MountainBikeRide,2023-02-11T21:16:45Z,19,1,"[30.50565571524203, -97.78252819553018]","[30.505151879042387, -97.78260564431548]",3.686,9.408,21.0,117.6,150.0,,281.8,247.6
173,8538434119,Morning Trail Run,6001.1,5337,346.0,TrailRun,2023-02-10T16:30:44Z,12,1,"[30.27398812584579, -97.8255036380142]","[30.27507819235325, -97.82482428476214]",1.632,3.908,19.0,137.6,177.0,66.5,272.0,178.4
174,8534745466,Afternoon Workout,0.0,3134,0.0,Workout,2023-02-09T22:40:13Z,0,1,[],[],0.0,0.0,26.0,136.8,189.0,,,
175,8529443857,Afternoon Mountain Bike Ride,12167.0,3424,158.0,MountainBikeRide,2023-02-08T23:05:32Z,10,1,"[30.401392970234156, -97.68446956761181]","[30.401418451219797, -97.68477592617273]",3.723,9.588,19.0,119.9,140.0,,214.6,194.2
176,8522824035,Murphesk wod,0.0,3511,0.0,Workout,2023-02-07T19:25:01Z,0,1,[],[],0.0,0.0,26.0,141.2,169.0,,,
177,8517243835,Afternoon Workout,0.0,1767,0.0,Workout,2023-02-06T20:36:18Z,0,1,[],[],0.0,0.0,26.0,141.5,168.0,,,
178,8517243161,Afternoon Run,1791.5,620,26.0,Run,2023-02-06T20:22:05Z,0,1,"[30.388433374464512, -97.73596270009875]","[30.388978281989694, -97.73583889938891]",2.89,4.312,27.0,152.9,170.0,88.8,264.8,241.4
179,8504441796,Morning Run,10832.9,3988,57.0,Run,2023-02-04T14:51:49Z,29,1,"[30.272024665027857, -97.77181251905859]","[30.27291222475469, -97.77206514962018]",2.718,4.694,13.0,168.5,195.0,89.0,140.6,127.0
180,8499814764,Afternoon Workout,0.0,2211,0.0,Workout,2023-02-03T19:25:54Z,0,1,[],[],0.0,0.0,24.0,128.3,171.0,,,
181,8495754250,Afternoon Workout,0.0,1914,0.0,Workout,2023-02-02T23:12:32Z,0,1,[],[],0.0,0.0,23.0,149.3,174.0,,,
182,8490538352,Afternoon Workout,0.0,2496,0.0,Workout,2023-02-01T23:35:20Z,0,1,[],[],0.0,0.0,22.0,145.7,179.0,,,
183,8484883685,Afternoon Workout,0.0,1202,0.0,Workout,2023-01-31T23:15:07Z,0,1,[],[],0.0,0.0,13.0,126.3,150.0,,,
184,8484745146,Afternoon Run,7046.4,3325,77.0,Run,2023-01-31T22:04:07Z,1,1,"[30.38894919678569, -97.73566505871713]","[30.389071321114898, -97.73584795184433]",2.419,5.138,13.0,151.5,169.0,86.0,269.8,232.4
185,8479818986,Evening Workout,0.0,2556,0.0,Workout,2023-01-31T00:13:14Z,0,1,[],[],0.0,0.0,29.0,139.2,174.0,,,
186,8465791898,Morning Workout,0.0,1498,0.0,Workout,2023-01-28T14:24:54Z,0,1,[],[],0.0,0.0,25.0,128.7,159.0,,,
187,8461910392,Afternoon Workout,0.0,1908,0.0,Workout,2023-01-27T20:25:51Z,0,1,[],[],0.0,0.0,26.0,130.8,172.0,,,
188,8457098599,Afternoon Workout,0.0,2169,0.0,Workout,2023-01-26T20:35:38Z,0,1,[],[],0.0,0.0,29.0,139.7,175.0,,,
189,8452224343,Afternoon Ride,0.0,2033,0.0,Ride,2023-01-25T22:16:38Z,0,1,[],[],0.0,0.0,25.0,110.2,136.0,,,
190,8446679630,Afternoon Workout,0.0,2980,0.0,Workout,2023-01-24T21:30:29Z,0,1,[],[],0.0,0.0,26.0,137.9,171.0,,,
191,8439721111,Lunch Yoga,0.0,2238,0.0,Yoga,2023-01-23T17:17:13Z,0,1,[],[],0.0,0.0,29.0,86.3,115.0,,,
192,8429193772,Morning Run 16km,16036.7,6293,79.0,Run,2023-01-21T15:48:27Z,18,3,"[30.272718351334333, -97.77215827256441]","[30.2720845118165, -97.77277660556138]",2.681,3.579,18.0,156.5,181.0,87.4,146.6,131.4
193,8424857940,Afternoon Workout,0.0,1894,0.0,Workout,2023-01-20T23:29:10Z,0,1,[],[],0.0,0.0,26.0,115.9,154.0,,,
194,8419959787,Afternoon Workout,0.0,4662,0.0,Workout,2023-01-19T22:09:12Z,0,1,[],[],0.0,0.0,27.0,136.6,169.0,,,
195,8415022100,Afternoon Trail Run,4862.4,2384,92.0,TrailRun,2023-01-18T23:56:55Z,1,1,"[30.401208568364382, -97.68505973741412]","[30.40150218643248, -97.68484683707356]",2.227,3.646,23.0,146.5,161.0,84.1,219.8,186.6
196,8409055741,Afternoon Workout,0.0,4605,0.0,Workout,2023-01-17T21:06:45Z,0,1,[],[],0.0,0.0,29.0,150.2,179.0,,,
197,8403997888,Afternoon Workout,0.0,3689,0.0,Workout,2023-01-16T23:08:03Z,0,1,[],[],0.0,0.0,28.0,143.0,181.0,,,
198,8398211855,Lunch Run,8725.4,3453,90.0,Run,2023-01-15T18:58:47Z,15,2,"[30.26451171375811, -97.7555119805038]","[30.27265464887023, -97.77288523502648]",2.584,5.622,26.0,160.3,178.0,86.3,158.2,138.0
199,8397964746,Lunch Workout,0.0,879,0.0,Workout,2023-01-15T18:43:33Z,0,1,[],[],0.0,0.0,26.0,151.2,174.0,,,
0,8387758742,Evening Workout,0.0,2009,0.0,Workout,2023-01-14T00:53:04Z,0,1,[],[],0.0,0.0,27.0,118.6,157.0,,,
1,8382922540,~18hr Fasted Run,12363.0,5396,130.0,Run,2023-01-12T23:39:18Z,1,1,"[30.38841954432428, -97.73617660626769]","[30.389121444895864, -97.73574041202664]",2.319,6.384,18.0,151.5,179.0,84.6,277.0,242.8
2,8377330507,Afternoon Mountain Bike Ride,12435.0,3745,169.0,MountainBikeRide,2023-01-11T22:05:11Z,13,1,"[30.401276042684913, -97.68454173579812]","[30.40142389945686, -97.68480065278709]",3.538,9.866,27.0,126.9,159.0,,219.0,188.6
3,8371717528,Afternoon Workout,0.0,1561,0.0,Workout,2023-01-10T20:19:22Z,0,1,[],[],0.0,0.0,31.0,137.4,163.0,,,
4,8366744076,Evening Workout,0.0,1894,0.0,Workout,2023-01-10T01:23:25Z,0,1,[],[],0.0,0.0,28.0,137.3,173.0,,,
5,8361203713,Afternoon Workout,0.0,1961,0.0,Workout,2023-01-08T22:42:04Z,0,1,[],[],0.0,0.0,31.0,138.6,174.0,,,
6,8349952043,Evening Workout,0.0,2900,0.0,Workout,2023-01-07T00:20:27Z,0,1,[],[],0.0,0.0,32.0,124.2,176.0,,,
7,8345023058,Evening Workout,0.0,2108,0.0,Workout,2023-01-06T00:55:06Z,0,1,[],[],0.0,0.0,30.0,138.1,167.0,,,
8,8339517521,Afternoon Workout,0.0,3172,0.0,Workout,2023-01-04T23:01:33Z,0,1,[],[],0.0,0.0,31.0,144.4,177.0,,,
9,8334285682,Evening Run,4622.5,1822,7.0,Run,2023-01-04T00:06:35Z,3,1,"[27.467130906879902, -99.506781315431]","[27.466954132542014, -99.50588897801936]",2.598,4.62,27.0,148.3,179.0,78.1,131.2,126.4
10,8329288562,Evening Workout,0.0,2722,0.0,Workout,2023-01-03T00:37:12Z,0,1,[],[],0.0,0.0,31.0,144.1,178.0,,,
11,8323038910,Afternoon Workout,0.0,3234,0.0,Workout,2023-01-01T22:01:00Z,0,1,[],[],0.0,0.0,32.0,135.8,163.0,,,
12,8318058695,Afternoon Workout,0.0,1636,0.0,Workout,2022-12-31T19:22:49Z,0,1,[],[],0.0,0.0,31.0,150.5,178.0,,,
13,8314003228,Evening Workout,0.0,1653,0.0,Workout,2022-12-31T01:50:08Z,0,1,[],[],0.0,0.0,28.0,144.9,174.0,,,
14,8304820435,Afternoon Workout,0.0,2404,0.0,Workout,2022-12-28T22:49:18Z,0,1,[],[],0.0,0.0,30.0,139.0,180.0,,,
15,8300432096,Evening Workout,0.0,2191,0.0,Workout,2022-12-28T01:35:02Z,0,1,[],[],0.0,0.0,27.0,134.8,165.0,,,
16,8290365391,Lunch Workout,0.0,2166,0.0,Workout,2022-12-25T17:11:39Z,0,1,[],[],0.0,0.0,26.0,111.2,141.0,,,
17,8287265002,Lunch Workout,0.0,3148,0.0,Workout,2022-12-24T17:24:51Z,0,1,[],[],0.0,0.0,26.0,139.1,166.0,,,
18,8283247244,Afternoon Workout,0.0,1913,0.0,Workout,2022-12-23T19:41:07Z,0,1,[],[],0.0,0.0,22.0,140.9,165.0,,,
19,8280431309,Evening Workout,0.0,1830,0.0,Workout,2022-12-23T00:09:32Z,0,1,[],[],0.0,0.0,21.0,128.1,159.0,,,
20,8276678772,Afternoon Workout,0.0,1856,0.0,Workout,2022-12-21T23:46:38Z,0,1,[],[],0.0,0.0,25.0,143.1,165.0,,,
21,8272535392,Afternoon Workout,0.0,2428,0.0,Workout,2022-12-20T22:28:18Z,0,1,[],[],0.0,0.0,21.0,147.7,177.0,,,
22,8272535301,Afternoon Workout,0.0,3111,0.0,Workout,2022-12-19T23:08:23Z,0,1,[],[],0.0,0.0,23.0,149.5,182.0,,,
23,8264840790,Afternoon Workout,0.0,2229,0.0,Workout,2022-12-18T21:43:53Z,0,1,[],[],0.0,0.0,26.0,134.1,172.0,,,
24,8264742904,Afternoon Trail Run,8441.6,4268,155.0,TrailRun,2022-12-18T20:09:34Z,9,1,"[30.400486132130027, -97.68428089097142]","[30.40118602104485, -97.68481867387891]",2.318,4.24,21.0,152.0,171.0,83.6,218.8,191.0
25,8256810166,Evening Workout,0.0,1694,0.0,Workout,2022-12-17T00:04:40Z,0,1,[],[],0.0,0.0,23.0,146.9,173.0,,,
26,8253528404,Evening Workout,0.0,3077,0.0,Workout,2022-12-16T00:56:14Z,0,1,[],[],0.0,0.0,27.0,129.5,167.0,,,
27,8245669298,Afternoon Workout,0.0,2821,0.0,Workout,2022-12-13T23:06:23Z,0,1,[],[],0.0,0.0,29.0,146.1,179.0,,,
28,8241317810,Afternoon Run,7474.5,3193,66.0,Run,2022-12-12T20:54:06Z,1,1,"[30.387883940711617, -97.73653937503695]","[30.389415733516216, -97.73564301431179]",2.585,4.158,26.0,154.0,172.0,84.3,264.6,240.6
29,8229088227,Afternoon Workout,0.0,2447,0.0,Workout,2022-12-09T22:00:12Z,0,1,[],[],0.0,0.0,31.0,143.0,166.0,,,
30,8225784809,Evening Workout,0.0,2625,0.0,Workout,2022-12-09T00:28:46Z,0,1,[],[],0.0,0.0,31.0,138.2,167.0,,,
31,8221018861,Afternoon Workout,0.0,1332,0.0,Workout,2022-12-07T21:22:28Z,0,1,[],[],0.0,0.0,29.0,136.0,168.0,,,
32,8217650720,Night Run,563.9,203,4.0,Run,2022-12-07T03:57:32Z,0,1,"[30.272398246452212, -97.7562028169632]","[30.270382147282362, -97.75083303451538]",2.778,3.68,28.0,158.7,166.0,85.8,152.8,145.2
33,8217650717,Evening Run,9954.9,8925,58.0,Run,2022-12-07T00:47:36Z,2,5,"[30.27467703446746, -97.7649144642055]","[30.272623552009463, -97.75826275348663]",2.551,6.445,28.0,161.5,182.0,85.5,222.0,204.6
34,8212453296,Afternoon Workout,0.0,2635,0.0,Workout,2022-12-05T22:37:53Z,0,1,[],[],0.0,0.0,28.0,134.3,168.0,,,
35,8208589520,Afternoon Workout,0.0,3661,0.0,Workout,2022-12-04T22:07:09Z,0,1,[],[],0.0,0.0,25.0,133.4,171.0,,,
36,8203727142,Afternoon Workout,0.0,1714,0.0,Workout,2022-12-03T21:41:48Z,0,1,[],[],0.0,0.0,27.0,144.1,179.0,,,
37,8203727133,Evening Workout,0.0,1716,0.0,Workout,2022-12-03T00:47:28Z,0,1,[],[],0.0,0.0,29.0,140.5,165.0,,,
38,8203727114,Evening Run,1256.6,440,3.0,Run,2022-12-03T00:25:46Z,0,1,"[27.465289318934083, -99.50124599039555]","[27.46771370060742, -99.5063288602978]",2.971,4.253,26.0,150.1,159.0,85.1,175.0,168.6
39,8191621998,Evening Workout,0.0,2008,0.0,Workout,2022-12-01T00:39:27Z,0,1,[],[],0.0,0.0,29.0,124.3,166.0,,,
40,8187238246,Evening Workout,0.0,1942,0.0,Workout,2022-11-30T00:40:05Z,0,1,[],[],0.0,0.0,30.0,144.5,187.0,,,
41,8182235363,Afternoon Workout,0.0,2276,0.0,Workout,2022-11-28T22:00:14Z,0,1,[],[],0.0,0.0,30.0,125.3,162.0,,,
42,8182235331,Morning Weight Training,0.0,2347,0.0,WeightTraining,2022-11-26T16:00:51Z,0,1,[],[],0.0,0.0,29.0,124.0,157.0,,,
43,8160150145,Evening Workout,0.0,2186,0.0,Workout,2022-11-24T00:37:44Z,0,1,[],[],0.0,0.0,28.0,146.5,170.0,,,
44,8155361427,Afternoon Workout,0.0,2207,0.0,Workout,2022-11-22T22:44:06Z,0,1,[],[],0.0,0.0,26.0,138.6,170.0,,,
45,8151030129,Evening Workout,0.0,2699,0.0,Workout,2022-11-22T00:06:44Z,0,1,[],[],0.0,0.0,26.0,131.6,163.0,,,
46,8146441132,Afternoon Workout,0.0,1797,0.0,Workout,2022-11-20T19:48:28Z,0,1,[],[],0.0,0.0,24.0,148.3,173.0,,,
47,8141884509,Afternoon Workout,0.0,1717,0.0,Workout,2022-11-19T23:51:53Z,0,1,[],[],0.0,0.0,23.0,134.8,166.0,,,
48,8137158637,Evening Workout,0.0,1485,0.0,Workout,2022-11-19T00:35:35Z,0,1,[],[],0.0,0.0,28.0,144.4,166.0,,,
49,8132627372,Afternoon Workout,0.0,1347,0.0,Workout,2022-11-17T21:43:52Z,0,1,[],[],0.0,0.0,27.0,139.2,173.0,,,
50,8132355459,Afternoon Workout,0.0,1803,0.0,Workout,2022-11-16T22:27:04Z,0,1,[],[],0.0,0.0,30.0,95.1,128.0,,,
51,8124106588,Evening Workout,0.0,1846,0.0,Workout,2022-11-16T00:03:11Z,0,1,[],[],0.0,0.0,30.0,152.4,184.0,,,
52,8119355717,Evening Workout,0.0,1233,0.0,Workout,2022-11-15T00:52:40Z,0,1,[],[],0.0,0.0,27.0,138.2,167.0,,,
53,8119355702,Evening Workout,0.0,2658,0.0,Workout,2022-11-10T01:32:37Z,0,1,[],[],0.0,0.0,31.0,139.5,167.0,,,
54,8088332251,Lunch Workout,0.0,1797,0.0,Workout,2022-11-08T18:07:32Z,0,1,[],[],0.0,0.0,31.0,138.9,173.0,,,
55,8083176906,Lunch Workout,0.0,1269,0.0,Workout,2022-11-07T17:41:55Z,0,1,[],[],0.0,0.0,31.0,150.6,174.0,,,
56,8079471189,Lunch Workout,0.0,3682,0.0,Workout,2022-11-06T18:45:15Z,0,1,[],[],0.0,0.0,31.0,133.2,165.0,,,
57,8068964123,Afternoon Workout,0.0,3254,0.0,Workout,2022-11-04T21:17:56Z,0,1,[],[],0.0,0.0,32.0,131.6,173.0,,,
58,8068964116,Evening Workout,0.0,2088,0.0,Workout,2022-11-03T01:03:09Z,0,1,[],[],0.0,0.0,29.0,140.4,172.0,,,
59,8055576307,Evening Workout,0.0,4203,0.0,Workout,2022-11-02T00:08:28Z,0,1,[],[],0.0,0.0,34.0,137.8,187.0,,,
60,8050185517,Evening Workout,0.0,2306,0.0,Workout,2022-11-01T00:17:08Z,0,1,[],[],0.0,0.0,30.0,148.4,174.0,,,
61,8044302453,Lunch Workout,0.0,1420,0.0,Workout,2022-10-30T17:17:48Z,0,1,[],[],0.0,0.0,30.0,147.8,175.0,,,
62,8034000587,Afternoon Workout,0.0,2660,0.0,Workout,2022-10-28T21:39:52Z,0,1,[],[],0.0,0.0,29.0,135.6,178.0,,,
63,8029975644,Evening Ride,0.0,2895,0.0,Ride,2022-10-27T23:20:57Z,0,1,[],[],0.0,0.0,30.0,127.7,155.0,,,
64,8024916101,Evening Workout,0.0,2869,0.0,Workout,2022-10-26T23:14:34Z,0,1,[],[],0.0,0.0,31.0,133.4,166.0,,,
65,8019342575,Afternoon Workout,0.0,3212,0.0,Workout,2022-10-25T21:10:07Z,0,1,[],[],0.0,0.0,30.0,134.7,176.0,,,
66,8014397326,Afternoon Workout,0.0,2845,0.0,Workout,2022-10-24T22:30:45Z,0,1,[],[],0.0,0.0,32.0,145.8,174.0,,,
67,8014397281,Evening Workout,0.0,1404,0.0,Workout,2022-10-23T00:22:32Z,0,1,[],[],0.0,0.0,31.0,140.4,170.0,,,
68,8014397301,Evening Workout,0.0,3705,0.0,Workout,2022-10-21T23:57:22Z,0,1,[],[],0.0,0.0,32.0,136.1,167.0,,,
69,7995086512,Evening Hike,4999.3,4435,49.0,Hike,2022-10-20T23:33:25Z,0,1,"[30.244827652350068, -97.80955019406974]","[30.244501596316695, -97.80930569395423]",1.146,7.109,27.0,89.6,124.0,52.1,209.8,186.8
70,7990214715,Evening Ride,0.0,1570,0.0,Ride,2022-10-19T23:30:53Z,0,1,[],[],0.0,0.0,28.0,120.3,143.0,,,
71,7985428379,Evening Workout,0.0,3416,0.0,Workout,2022-10-19T00:05:49Z,0,1,[],[],0.0,0.0,33.0,127.0,178.0,,,
72,7979518267,Afternoon Row,0.0,1823,0.0,Rowing,2022-10-17T22:19:02Z,0,1,[],[],0.0,0.0,28.0,136.7,170.0,27.8,,
73,7979517970,Afternoon Workout,0.0,1241,0.0,Workout,2022-10-17T21:41:03Z,0,1,[],[],0.0,0.0,26.0,136.6,167.0,,,
74,7962893212,Afternoon Workout,0.0,754,0.0,Workout,2022-10-14T18:07:41Z,0,1,[],[],0.0,0.0,33.0,148.2,169.0,,,
75,7959299281,Afternoon Row,0.0,1554,0.0,Rowing,2022-10-13T22:48:32Z,0,1,[],[],0.0,0.0,26.0,128.3,150.0,28.1,,
76,7959299285,Afternoon Ride,0.0,1919,0.0,Ride,2022-10-13T22:13:18Z,0,1,[],[],0.0,0.0,29.0,119.1,148.0,,,
77,7959299382,Afternoon Swim,252.0,780,0.0,Swim,2022-10-13T21:46:40Z,0,1,[],[],0.419,1.078,,93.4,103.0,,,
78,7954296350,Afternoon Swim,420.0,1114,0.0,Swim,2022-10-12T21:36:52Z,0,1,[],[],0.536,6.126,,108.4,125.0,,,
79,7949259794,Afternoon Workout,0.0,4247,0.0,Workout,2022-10-11T22:47:35Z,0,1,[],[],0.0,0.0,32.0,133.4,174.0,,,
80,7943814572,Afternoon Workout,0.0,1102,0.0,Workout,2022-10-10T22:14:10Z,0,1,[],[],0.0,0.0,32.0,128.9,160.0,,,
81,7939267017,Evening Workout,0.0,2227,0.0,Workout,2022-10-10T00:39:23Z,0,1,[],[],0.0,0.0,33.0,128.1,164.0,,,
82,7927920375,Evening Workout,0.0,1156,0.0,Workout,2022-10-08T00:41:57Z,0,1,[],[],0.0,0.0,30.0,139.9,162.0,,,
83,7923110121,Afternoon Ride,12511.4,4099,448.0,Ride,2022-10-06T21:54:18Z,13,1,"[30.401556082069874, -97.68450175411999]","[30.40176898241043, -97.68445230089128]",3.527,9.126,32.0,139.9,172.0,,216.0,188.6
84,7918414987,Evening Ride,11682.0,3276,123.0,Ride,2022-10-06T00:53:07Z,0,1,"[30.401366902515292, -97.68534556031227]","[30.401723803952336, -97.68448859453201]",5.064,9.48,27.0,115.6,139.0,,-60.2,-86.4
85,7918414980,Evening Workout,0.0,3223,0.0,Workout,2022-10-05T00:00:35Z,0,1,[],[],0.0,0.0,30.0,134.6,171.0,,,
86,7906191054,Lunch Workout,0.0,2214,0.0,Workout,2022-10-03T17:29:50Z,0,1,[],[],0.0,0.0,30.0,133.1,162.0,,,
87,7901583312,Lunch Yoga,0.0,2415,0.0,Yoga,2022-10-02T16:54:50Z,0,1,[],[],0.0,0.0,28.0,84.8,127.0,,,
88,7901583230,Afternoon Workout,0.0,1771,0.0,Workout,2022-10-01T19:27:17Z,0,1,[],[],0.0,0.0,32.0,143.8,175.0,,,
89,7891913019,Evening Mountain Bike Ride,5015.5,2113,37.0,MountainBikeRide,2022-09-30T23:26:01Z,2,1,"[30.505685219541192, -97.78289339505136]","[30.50573341548443, -97.78282784856856]",3.225,5.944,28.0,124.0,145.0,,262.0,248.4
90,7887509906,Afternoon Ride,11767.9,4690,139.0,Ride,2022-09-29T22:25:28Z,2,1,"[30.40467188693583, -97.68201735801995]","[30.40463861078024, -97.6819527335465]",3.25,9.762,32.0,141.0,164.0,,215.4,191.6
91,7881485870,Afternoon Workout,0.0,2067,0.0,Workout,2022-09-28T18:06:16Z,0,1,[],[],0.0,0.0,32.0,130.5,159.0,,,
92,7877830728,Evening Workout,0.0,3681,0.0,Workout,2022-09-28T00:04:16Z,0,1,[],[],0.0,0.0,34.0,136.3,181.0,,,
93,7872000948,Afternoon Workout,0.0,2396,0.0,Workout,2022-09-26T21:19:17Z,0,1,[],[],0.0,0.0,32.0,136.1,172.0,,,
94,7867936072,Evening Workout,0.0,2459,0.0,Workout,2022-09-26T00:19:17Z,0,1,[],[],0.0,0.0,33.0,130.5,161.0,,,
95,7860502925,Morning Workout,0.0,3775,0.0,Workout,2022-09-24T15:41:15Z,0,1,[],[],0.0,0.0,33.0,144.0,172.0,,,
96,7851566640,Afternoon Workout,0.0,1992,0.0,Workout,2022-09-22T21:28:37Z,0,1,[],[],0.0,0.0,33.0,134.1,174.0,,,
97,7846435025,Afternoon Workout,0.0,2005,0.0,Workout,2022-09-21T21:45:05Z,0,1,[],[],0.0,0.0,33.0,138.1,169.0,,,
98,7841605387,Evening Workout,0.0,3152,0.0,Workout,2022-09-21T00:07:36Z,0,1,[],[],0.0,0.0,33.0,130.9,173.0,,,
99,7835158574,Afternoon Workout,0.0,1615,0.0,Workout,2022-09-19T20:33:30Z,0,1,[],[],0.0,0.0,33.0,144.8,175.0,,,
100,7829208307,Morning Workout,0.0,1588,0.0,Workout,2022-09-18T15:46:41Z,0,1,[],[],0.0,0.0,33.0,148.1,175.0,,,
101,7817521073,Morning Workout,0.0,1770,0.0,Workout,2022-09-16T13:53:25Z,0,1,[],[],0.0,0.0,32.0,145.1,172.0,,,
102,7814760129,Afternoon Ride,0.0,1256,0.0,Ride,2022-09-15T22:16:43Z,0,1,[],[],0.0,0.0,29.0,117.1,155.0,,,
103,7809401836,Afternoon Workout,0.0,2182,0.0,Workout,2022-09-14T21:21:02Z,0,1,[],[],0.0,0.0,32.0,142.0,170.0,,,
104,7803664451,Afternoon Workout,0.0,1404,0.0,Workout,2022-09-13T19:47:04Z,0,1,[],[],0.0,0.0,33.0,127.2,154.0,,,
105,7798186339,Afternoon Workout,0.0,2424,0.0,Workout,2022-09-12T20:11:59Z,0,1,[],[],0.0,0.0,33.0,116.7,159.0,,,
